gene_name,locus,"fitness_HC, HL","fitness_HC, IL","fitness_HC, LL","fitness_HC, LL, -N","fitness_HC, LL, +FL","fitness_HC, LL, +G","fitness_LC, IL","fitness_LC, LL","fitness_LC, LL, +D, +G","fitness_LC, LL, +FL","fitness_LC, LL, +G","padj_HC, HL","padj_HC, IL","padj_HC, LL","padj_HC, LL, -N","padj_HC, LL, +FL","padj_HC, LL, +G","padj_LC, IL","padj_LC, LL","padj_LC, LL, +D, +G","padj_LC, LL, +FL","padj_LC, LL, +G"
rpoD,sll1689,-1.1851796199921814,-0.26144493258446555,-0.4664657770071689,-0.028550421861199483,-0.35800429652900845,-0.7597552947784925,-0.4156686039617219,-0.7473596241737821,-1.6182305901224905,-0.7198490485816367,-0.7758087038078338,0.009491423775360604,0.3193161505479083,0.4615736367638811,0.7643912432304653,0.0885409918885461,0.007496976497552928,0.6189258373191465,0.006456141270656163,0.0039036595260570415,0.5300663203462411,0.007012202296047135
hofG,sll1694,0.5394919170125166,0.35418890758586596,-0.4411578284481408,-0.2116179575787252,-0.12360583283038111,-0.10383460363193478,0.22941645388431836,1.1367626217525002,-0.182254356298638,-0.6547351792450495,-0.1381541480816126,0.13432308221621178,0.05813466997371638,0.20154743082541643,0.41575604473807154,0.24623816508371335,0.9403254589780107,0.19223248009605093,0.004736928440840463,0.9674804278909739,0.5916957482027264,0.8075876776911771
sll1698,sll1698,-0.8484692111863678,0.16085103922056782,0.17598674239885778,0.2588759224905736,0.2454652817174217,-0.31058381724111017,0.05220821531008964,-0.30787713068349704,-0.7013253994966104,-0.07099785248543221,-0.28454816363278557,0.00757043713806132,0.5400449287621499,0.9229305958318046,0.7946205024486765,0.6937514133857646,0.2405670160040091,0.9512921850495258,0.04777196602839946,0.07659194219738441,0.7848919173181531,0.20678952565180284
sll1702,sll1702,-2.3015855174831175,-2.6108354472326463,-1.7947931189067599,-2.034856330448292,-3.193154053740621,-1.5656993705849431,-1.046352049924253,-1.3312642330844917,-1.340857084272982,-1.325307989736049,-1.3626676309096888,0.04070671022037001,0.01558416274249845,0.068156300420976,0.04323687798649395,0.019651788970048004,0.0073285721722292614,0.17852481526943528,0.09882540629010396,0.022195939025850462,0.03429005462501254,0.011310964819074246
sll1708,sll1708,0.2684770075465672,0.08227594978430629,0.4476141400487388,0.27794767994029346,0.40353293739317464,0.2462182569956935,0.09090878156093944,0.7103161995816801,-0.21006295970498812,0.1823962161154978,0.26324492562899443,0.324707916158483,0.9571320247507527,0.054732824422338865,0.1561826460429227,0.20439286689955305,0.41839495825100276,0.9362780202731712,0.005657612989590005,0.1454824301804618,0.4329317626987384,0.2761477515286596
gdh,sll1709,-0.9985839266635,-1.145182458558485,-1.0159586098963416,-0.9383948910559284,-0.4186608289592867,-0.13006883615246162,-0.6526922174217766,-0.721963180017301,0.3641220372810919,-0.718602535578305,-0.06504568000342888,0.009154915201779168,0.03029273575817755,0.33321531016865197,0.20695741187885117,0.7877934812304556,0.7332077363140218,0.804318105417205,0.20271224486120606,0.15504250554312368,0.8193542863549718,0.8075876776911771
hup sll1712,sll1712,-0.9890116720907819,-1.9974828961642426,-1.290536284593204,-2.192189197599206,-2.517783305422955,-1.7554862859938651,-0.30026652016328587,-2.903381858332523,-2.7397139322408,-1.0016160431268224,-1.6922030911842727,0.5044575982201376,0.01558416274249845,0.12807369239840913,0.7284902644411014,0.006991440017237454,0.004663188264963776,0.8108043367016358,0.004453316100481262,0.0039036595260570415,0.4446879392083298,0.008152901646392883
pdhB,sll1721,-2.4785941639712545,-3.5687701353358716,-3.83754069226222,-3.445660819629812,-3.7073361107508798,-3.405128833163276,-3.0020685061789463,-3.632601859792864,-3.0943783517144228,-2.4562256597397143,-3.429771402255515,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.006340127129689199,0.004453316100481262,0.0039036595260570415,0.0924189104738542,0.0037293329286874413
ndhF,sll1732,0.27415531747566685,-0.07310766756539658,-0.0209871396809721,-0.24162377477568933,-0.25794878960249434,0.2621317215010551,-3.8268068932666117,-0.551090255413424,0.3372811588669822,-3.9342518076597073,0.32654594078340926,0.42489288153327165,0.962331727187747,0.9634962095183465,0.8838122271333809,0.9040828801767301,0.19283105795641547,0.0046234741971317795,0.07252227051001746,0.5855084118010295,0.004700433867676903,0.04295375028087129
ndhD3,sll1733,0.12519797645834924,0.2763075525743293,0.12473988231974692,0.17746692922766322,0.0680366690931451,0.20798441993340963,-3.7857627467974955,-0.435346755257361,0.19861594237357688,-3.869830927761853,0.21022993843878482,0.9315754781467811,0.4023529393110951,0.8923112360596768,0.7220580967416269,0.9453009815442664,0.40002281179801835,0.0046234741971317795,0.05945522279728103,0.5528349806973757,0.004700433867676903,0.4314032422720789
sll1734,sll1734,0.2168990789273501,0.2288979580125848,0.24169110360155446,0.2031263190341833,0.012116159165622302,0.1921071421271982,-3.9131850806304107,-0.4960324181853873,0.28832503092261497,-4.145103704674035,0.4461338109391897,0.41193541772387504,0.3426064494136617,0.30525692752269074,0.516667255274886,0.8913467422074208,0.6265295924322664,0.0046234741971317795,0.026604895399826207,0.3343616735829912,0.004700433867676903,0.08565364498297762
sll1735,sll1735,0.06302067520564175,0.12211986892025731,0.04694533850987085,0.03637092192556397,0.06697248321482259,0.07034850133696045,-2.462445561075257,-0.10207438913762328,0.1621374205397148,-2.681437443472676,0.1908323204163568,0.9721864924133998,0.942734202917193,0.8389219935711636,0.9589063316004588,0.8816853979305898,0.8644122174027622,0.0046234741971317795,0.2732108260234002,0.5178997691987359,0.004700433867676903,0.4960608764166464
sll1737,sll1737,-2.4768908420249725,-0.06961036200355525,-0.012409294788139562,0.1726852020840213,0.1391323791030199,-0.42151355688268066,-0.0874131631741381,-1.484946446968524,-0.5478293507528874,0.10650860095519873,-0.5403412986766484,0.004020937266418331,0.7679000289544256,0.6487219176974133,0.5771872530131799,0.9893037265164437,0.12174624806790386,0.537606681380685,0.004453316100481262,0.10366202304414514,0.7036424652946085,0.06077336659325342
rplS rpl19 sll1740,sll1740,-3.641954671396064,-3.5035178009952124,-3.6077628757654248,-3.2075011921445884,-3.9827362648274027,-4.3224056238519575,-0.616753392446781,-3.9601251579158494,-4.271654507456258,-0.7177692860887308,-3.9410396775985848,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.05759922853221365,0.004453316100481262,0.0039036595260570415,0.09710340937014085,0.0037293329286874413
nusG sll1742,sll1742,-0.6496655237507779,-1.7630844754192303,-2.1568206831785215,-1.9547332992179043,-2.428500461452106,-1.4379282992120466,-2.3509731392549127,-1.5490627655468485,-1.6783791131194294,-2.129206580532482,-1.4492683643853648,0.7026987350670987,0.004407158682625764,0.0070203096990237605,0.004674107951401031,0.06564707538803566,0.006123815258424157,0.005671990944295323,0.004800873627839446,0.09469228103314663,0.01702616957867577,0.004598066639405785
rplK rpl11 sll1743,sll1743,-6.267450684100639,-6.051170220404498,-6.448766468771551,-5.434737697020038,-5.7541819315718605,-6.657364316080442,-2.8630428046512733,-5.856854846848965,-6.842187375460031,-3.0488804183057616,-5.804940447736468,0.043406192680143146,0.004407158682625764,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.009715412208604801,0.007475185396714336,0.004403323035382398,0.004773089060960111,0.0037293329286874413
rplA rpl1 sll1744,sll1744,-4.003789866904867,-3.4764222675163783,-2.7589104738618997,-2.8402422394874094,-3.481613668469634,-4.156936830447316,-0.8157076728631136,-3.4027408081441077,-3.8814860673568354,-0.8225985123291172,-3.941607611709618,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.20462098393850342,0.004680999080242372,0.0039036595260570415,0.32062365089042,0.0037293329286874413
rplJ rpl10 sll1745,sll1745,-5.973222033019214,-5.72001176908013,-5.364573509675046,-5.748712493107174,-5.235006844530329,-5.520843168109543,-3.7095101240830566,-4.826025155446584,-5.5429758968454115,-3.2233981768149595,-5.491035134282807,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.06500298406336669,0.004453316100481262,0.0039036595260570415,0.006875266817365047,0.0037293329286874413
rplL rpl12 sll1746,sll1746,-3.927998549160082,-5.518437326473677,-5.120550252235032,-5.60310323262358,-5.820234022638206,-4.709890990167182,-3.3656955138178772,-4.850397241152613,-4.223784046075718,-3.838169480382251,-4.810903952396496,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.005213396175982973,0.0038861357297089037,0.09571468142685939,0.005657612989590005,0.00403058590673257,0.13109636309327097,0.0037293329286874413
aroC sll1747,sll1747,-2.931814454118657,-4.2148996966327585,-3.5622014027096163,-4.116463892220267,-3.266751098438913,-3.7416377943447774,-1.4988387191970558,-2.999801387778838,-3.155515876683317,-1.079301303597275,-3.5134991442847356,0.013543432460599034,0.007997700165579302,0.02420475562070006,0.025136623245316885,0.1333641200737702,0.052154808995063404,0.6666568839492055,0.038752643521825565,0.019603104706633588,0.7777827551485952,0.057473455529238306
sll1757,sll1757,-2.874190801956321,-0.2726585482864364,0.8589963869276444,-0.17932546074813818,-0.10332997460930961,-1.647097012856509,-0.3474970790943455,-1.87351119806846,-2.097271569125405,-1.460788864412631,-1.5128154420092226,0.004020937266418331,0.40952766305865296,0.08949991256014396,0.5706052195385756,0.7424535677085821,0.21531302908054625,0.2834430793758551,0.006088998873505763,0.006112135809049667,0.004700433867676903,0.04884818053216816
rpsF rps6 sll1767,sll1767,-1.777937058824346,-1.0832801985834855,-0.8026574744670263,-0.8097353042988144,-0.974004787733534,-1.371440076372663,-0.08948611585375546,-1.6434760066793812,-1.4016783388637382,-0.6930743834565963,-1.3164548087438153,0.006321321647018113,0.06460437886836409,0.5329529459338858,0.04760886117643099,0.5129728871861641,0.29335795088310707,0.6704728621298496,0.023258236133421043,0.3543015242263627,0.8601346646058983,0.05214671106728998
sll1770,sll1770,-0.07865759944959694,-0.06841485132529332,-0.30139589941471345,-0.15714449569617495,-0.06629942609462854,-0.10101662877897215,-0.3855492018910585,-0.0891222361937058,0.06897418855238134,-0.6860551596940497,-0.12597496740123684,0.47046975969914623,0.5453174168211874,0.054732824422338865,0.41575604473807154,0.5830413952947107,0.7027181233764793,0.033108736303301696,0.5204810189549592,0.9817361711777168,0.009181151644832151,0.5616950815706347
sll1785,sll1785,0.3208168934499911,0.7125024149981541,0.8289975954286297,0.7369576911321023,0.7845204919624207,-0.8697941783420342,-0.7912524860248547,1.1639797506222014,0.25153926966891677,-0.972920667008011,-0.29272326877642296,0.7080932265140889,0.6026271428588633,0.9107073257538462,0.6465403917159406,0.4370916696234304,0.008864107802025593,0.9201994276497798,0.47651544050410743,0.1349160838695366,0.7447994066894181,0.057473455529238306
dtd3 sll1786,sll1786,-2.2962462127780663,-1.5548600686162177,-1.2225165566098455,-1.4135421184155,-1.2565865583531186,-2.5541657126473116,-1.0658109243081966,-1.2657347705136879,-1.632326470958085,-1.3359013848047374,-2.4461198236973756,0.004818870385640113,0.0043815793309515735,0.0070203096990237605,0.004697199786159316,0.004671615909328382,0.0038861357297089037,0.006723349389954634,0.004736928440840463,0.00396203681817978,0.004911862778184687,0.0037293329286874413
rpoB sll1787,sll1787,-1.2751075509649918,-1.6229522163108159,-1.7393606454792887,-1.8958408888301734,-1.5996061676261262,-1.7043061765986505,-2.102923106187694,-1.4032174814910958,-1.6050920060309206,-2.259380270459401,-2.153221310916488,0.009154915201779168,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.0046234741971317795,0.004453316100481262,0.0039036595260570415,0.004700433867676903,0.0037293329286874413
rpoC2 sll1789,sll1789,-2.4755517173833916,-2.547767941572648,-2.7744703412332057,-3.073098002107634,-2.673844662622978,-2.8957804239990748,-3.7386703120888227,-2.8018721872593013,-2.4374152214807623,-3.537997018245631,-3.229591936508819,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.0046234741971317795,0.004453316100481262,0.0039036595260570415,0.004700433867676903,0.0037293329286874413
ycf21,sll1797,-0.639601165841539,-1.8935343239902886,-1.6374069524077175,-1.3336783886329882,-2.0862282149663507,-1.3863310653892917,-2.505448732453707,-1.9545184178127597,-1.9366283958786814,-1.063427832289229,-1.294266509252615,0.42489288153327165,0.17256869931955904,0.11786328453343642,0.03612278332669152,0.320522250214115,0.32316010316676735,0.7957932751623084,0.004680999080242372,0.4093524525721028,0.7848919173181531,0.34045599523759873
rplC rpl3 sll1799,sll1799,-3.5899251756698023,-3.4186811882211274,-3.0587484335948067,-3.2751968239305267,-3.689321740908656,-3.138320009289154,-0.7060032450804401,-3.451472490898295,-3.3348846656118623,0.3956712860598348,-3.169117316447292,0.004020937266418331,0.0043484734210247535,0.01986056086210856,0.004674107951401031,0.03281407994476604,0.0038861357297089037,0.13581719067616335,0.011237174741037415,0.0039036595260570415,0.2348515586898153,0.0037293329286874413
rplD rpl4 sll1800,sll1800,-3.7411356486950025,-3.1850052871854486,-3.437437091006559,-3.2877836525608832,-3.3925839570958516,-2.9321096029907237,-2.5213848961715204,-3.3950931405727385,-3.2445236501070216,-1.8211207628157344,-3.420288885801428,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.0046234741971317795,0.004453316100481262,0.0039036595260570415,0.22531475337504642,0.0037293329286874413
rplW rpl23 sll1801,sll1801,-3.5350784085916507,-3.198323059339329,-3.4657142371500016,-2.9691386150367904,-3.793450300245225,-2.9910499377055677,-1.5664296604265668,-3.742250088060479,-3.2831632367035395,-0.2151810734815416,-3.263543941296493,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.006953691914141075,0.004453316100481262,0.0039036595260570415,0.7531004189699669,0.0037293329286874413
rplB rpl2 sll1802,sll1802,-2.6355192586888276,-2.2765453697489852,-2.3076342660345146,-2.416484517123393,-2.3989973871713017,-2.340908301560857,-0.8787304519432313,-2.555860441759496,-2.367107302087166,-0.13993227144204154,-2.318296845198708,0.004020937266418331,0.0043484734210247535,0.008147236412554078,0.004674107951401031,0.01252075648715799,0.0038861357297089037,0.4535256244036707,0.004453316100481262,0.0039036595260570415,0.7877199673862395,0.0037293329286874413
rplV rpl22 sll1803,sll1803,-1.8986859798113296,-2.202376622947375,-2.5378248819633287,-2.3263407939250103,-2.8152015628436735,-2.27739975083159,-1.6223503050929169,-2.7238714762279352,-2.377117752664532,-0.7798261806015643,-2.0994283672834193,0.08162941076331037,0.01836741318516234,0.068156300420976,0.01636057125055186,0.01161246281785623,0.004244671579365649,0.12381412381284468,0.008621378683714546,0.005360832662922616,0.9484742870139389,0.011310964819074246
rpsC rps3 sll1804,sll1804,-4.168311184567109,-4.049700126827357,-4.786151879335824,-4.257682850194033,-4.621315153806682,-4.298778204640445,-3.528891961783558,-4.692608050745517,-4.616093730105805,-2.915076294749146,-3.8998493851419753,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.0046234741971317795,0.004453316100481262,0.0039036595260570415,0.004700433867676903,0.0037293329286874413
rplP rpl16 sll1805,sll1805,-4.614192031212307,-3.53175322373379,-3.469275946462784,-3.6017286434710294,-4.083034804374278,-3.372281839289421,-2.1000309496685796,-4.284692840812069,-3.6446181728348344,-1.4491993755228796,-3.2507948486720792,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.11523055701150656,0.004453316100481262,0.0039036595260570415,0.6854830954862335,0.0037293329286874413
