sgRNA	readcount	timepoint	induction	sample
Entry921_38	361	16d	u	1
sll0369_79	102	16d	u	1
ahcY_47	202	16d	u	1
Entry2081_30	125	16d	u	1
Entry1900_75	96	16d	u	1
Entry1119_80	342	16d	u	1
slr1869_55	14	16d	u	1
moaE_33	3	16d	u	1
sll0063_24	116	16d	u	1
slr1077_79	89	16d	u	1
slr7080_20	140	16d	u	1
lrtA_103	1	16d	u	1
ssl6035_43	116	16d	u	1
ycf46_37	1	16d	u	1
ctaC2_95	188	16d	u	1
phoH_24	310	16d	u	1
sll0088_11	175	16d	u	1
glnA_23	130	16d	u	1
Entry1549_46	163	16d	u	1
glcE_33	163	16d	u	1
merR2_224	125	16d	u	1
sucC_17	411	16d	u	1
rpoD2_27	228	16d	u	1
Entry72_32	148	16d	u	1
Entry940_47	154	16d	u	1
sll0031_28	3	16d	u	1
Entry314_85	164	16d	u	1
sll1960_40	176	16d	u	1
cbiH_67	193	16d	u	1
folC_24	126	16d	u	1
slr8046_264	12	16d	u	1
pgi_8	174	16d	u	1
slr1818_4	171	16d	u	1
slr2128_64	84	16d	u	1
sll0098_4	118	16d	u	1
sll0264_32	142	16d	u	1
Entry365_22	192	16d	u	1
Entry1519_15	313	16d	u	1
sll1830_34	162	16d	u	1
ccmK_39	306	16d	u	1
Entry946_26	419	16d	u	1
Entry1414_41	1	16d	u	1
sll0861_54	232	16d	u	1
sll0182_38	138	16d	u	1
slr0076_44	73	16d	u	1
slr0765_159	170	16d	u	1
nlpD_48	259	16d	u	1
cysK_49	1	16d	u	1
moaC_31	266	16d	u	1
Entry842_35	1	16d	u	1
rne_175	171	16d	u	1
hemA_8	94	16d	u	1
dnaK2_23	1193	16d	u	1
Entry1592_52	173	16d	u	1
Entry718_7	188	16d	u	1
sll1003_77	123	16d	u	1
gst_20	54	16d	u	1
Entry83_127	187	16d	u	1
slr6065_13	1	16d	u	1
Entry834_2	63	16d	u	1
sll1697_23	209	16d	u	1
slr1763_8	325	16d	u	1
sll0798_7	1	16d	u	1
slr7052_7	204	16d	u	1
ssr6085_64	392	16d	u	1
sarA_4	2	16d	u	1
Entry98_33	11	16d	u	1
slr0551_19	74	16d	u	1
slr0535_17	121	16d	u	1
Entry570_103	189	16d	u	1
slr2096_266	315	16d	u	1
slr1451_18	155	16d	u	1
slr1552_18	137	16d	u	1
slr1213_44	101	16d	u	1
Entry1861_29	194	16d	u	1
Entry490_44	112	16d	u	1
sll7027_33	121	16d	u	1
sll0268_18	206	16d	u	1
acp_73	253	16d	u	1
Entry949_18	166	16d	u	1
slr0637_27	1	16d	u	1
slr6039_41	632	16d	u	1
ycf19_5	109	16d	u	1
sll7069_35	223	16d	u	1
Entry1734_38	430	16d	u	1
sll0861_3	186	16d	u	1
sll0413_49	84	16d	u	1
aroC_49	26	16d	u	1
rpl27_52	9	16d	u	1
slr0689_32	1	16d	u	1
sll1156_279	191	16d	u	1
Entry1432_22	1	16d	u	1
pleD_23	236	16d	u	1
sll1891_43	135	16d	u	1
sll0834_76	358	16d	u	1
Entry2111_90	184	16d	u	1
sll1256_134	2766	16d	u	1
sll1912_23	1	16d	u	1
sll5060_46	1	16d	u	1
slr0226_37	391	16d	u	1
Entry1506_23	87	16d	u	1
pstC_41	169	16d	u	1
slr7060_102	197	16d	u	1
ssr1258_100	1	16d	u	1
slr1025_113	41	16d	u	1
slr7098_34	29	16d	u	1
Entry989_68	94	16d	u	1
sll1271_144	105	16d	u	1
sll5128_245	69	16d	u	1
slr5111_39	198	16d	u	1
Entry348_0	126	16d	u	1
sll1995_33	153	16d	u	1
act_8	259	16d	u	1
Entry1642_83	197	16d	u	1
slr0152_63	103	16d	u	1
slr1395_13	367	16d	u	1
sll8033_20	3	16d	u	1
psbA3_460	101	16d	u	1
sll5128_56	183	16d	u	1
Entry848_4	133	16d	u	1
ycf9_65	208	16d	u	1
Entry645_66	140	16d	u	1
Entry278_34	463	16d	u	1
sll0044_28	177	16d	u	1
psbF_71	3	16d	u	1
dcoH_7	49	16d	u	1
Entry1138_3	76	16d	u	1
Entry1262_4	139	16d	u	1
sll1751_13	89	16d	u	1
purD_77	149	16d	u	1
Entry1537_44	81	16d	u	1
slr0440_105	91	16d	u	1
Entry1463_67	376	16d	u	1
Entry23_22	64	16d	u	1
trmD_73	125	16d	u	1
slr1505_13	189	16d	u	1
slr1336_112	177	16d	u	1
sll1151_35	237	16d	u	1
atpH_40	7	16d	u	1
icd_43	261	16d	u	1
cefD_32	126	16d	u	1
trpE_143	92	16d	u	1
sll0896_20	150	16d	u	1
sll0931_78	251	16d	u	1
slr1206_46	36	16d	u	1
ndhD_13	2	16d	u	1
aroQ_56	54	16d	u	1
sll0539_20	186	16d	u	1
Entry715_8	128	16d	u	1
slr0316_217	134	16d	u	1
Entry510_38	154	16d	u	1
Entry650_47	279	16d	u	1
ssl5099_21	53	16d	u	1
slr6108_343	2	16d	u	1
sll1736_28	459	16d	u	1
slr1495_21	551	16d	u	1
slr2013_186	179	16d	u	1
pstC_70	105	16d	u	1
sll1837_115	239	16d	u	1
prsA_52	14	16d	u	1
ssl0788_84	213	16d	u	1
sll1596_166	2	16d	u	1
slr0624_31	82	16d	u	1
ureF_7	98	16d	u	1
purE_7	174	16d	u	1
Entry32_49	89	16d	u	1
slr1258_7	114	16d	u	1
Entry887_82	174	16d	u	1
slr5119_266	117	16d	u	1
sll8007_8	64	16d	u	1
slr0581_32	59	16d	u	1
pknA2_4	132	16d	u	1
slr5085_76	9	16d	u	1
guaA_21	132	16d	u	1
sll1659_43	177	16d	u	1
sll1491_91	1	16d	u	1
slr8021_52	94	16d	u	1
Entry1446_6	73	16d	u	1
capA_42	114	16d	u	1
Entry1073_90	182	16d	u	1
sll0146_58	142	16d	u	1
rfbA2_15	427	16d	u	1
Entry1492_42	207	16d	u	1
Entry1581_86	41	16d	u	1
sll1329_146	181	16d	u	1
sll1397_134	2766	16d	u	1
sll0722_53	62	16d	u	1
ssr1375_40	89	16d	u	1
slr1524_134	2766	16d	u	1
slr0404_24	59	16d	u	1
sll5059_55	1	16d	u	1
Entry915_28	201	16d	u	1
Entry1632_0	151	16d	u	1
Entry420_54	205	16d	u	1
sll0361_10	71	16d	u	1
sll0984_5	225	16d	u	1
sll1573_46	720	16d	u	1
purN_69	1	16d	u	1
slr0801_11	169	16d	u	1
Entry530_0	80	16d	u	1
sll0479_23	74	16d	u	1
sll0364_23	65	16d	u	1
Entry1788_31	124	16d	u	1
Entry2036_39	63	16d	u	1
Entry1806_52	196	16d	u	1
ssl7039_11	103	16d	u	1
Entry1467_7	224	16d	u	1
slr1677_18	193	16d	u	1
Entry1442_23	320	16d	u	1
ssr1499_69	305	16d	u	1
slr1575_73	98	16d	u	1
sll1672_133	3	16d	u	1
sll8040_25	186	16d	u	1
pilT_27	16	16d	u	1
sll0785_144	126	16d	u	1
slr0192_71	115	16d	u	1
slr0442_34	2	16d	u	1
slr1840_46	1	16d	u	1
gmhA_31	177	16d	u	1
Entry1673_0	285	16d	u	1
slr1385_37	250	16d	u	1
Entry790_20	278	16d	u	1
Entry1513_30	1	16d	u	1
slr0990_49	221	16d	u	1
Entry1961_43	84	16d	u	1
proB_20	59	16d	u	1
Entry187_39	391	16d	u	1
petF2_5	125	16d	u	1
slr0360_62	177	16d	u	1
Entry2085_17	97	16d	u	1
ssl6092_181	180	16d	u	1
Entry1484_28	1	16d	u	1
slr0755_104	1	16d	u	1
slr5010_400	1	16d	u	1
slr0959_147	111	16d	u	1
slr2053_10	248	16d	u	1
slr0377_34	1	16d	u	1
slr1727_88	4	16d	u	1
sll5131_48	7	16d	u	1
Entry95_51	235	16d	u	1
Entry397_62	296	16d	u	1
Entry890_27	233	16d	u	1
Entry1783_42	2	16d	u	1
Entry67_66	214	16d	u	1
sll1749_21	1	16d	u	1
aslB_17	112	16d	u	1
sll5030_7	54	16d	u	1
sll1102_43	239	16d	u	1
cydA_78	349	16d	u	1
Entry1033_40	140	16d	u	1
slr1501_22	341	16d	u	1
Entry1296_59	159	16d	u	1
sll0442_171	80	16d	u	1
Entry1350_45	685	16d	u	1
Entry1979_63	416	16d	u	1
Entry1567_45	195	16d	u	1
Entry126_6	2	16d	u	1
slr0773_37	42	16d	u	1
Entry679_0	158	16d	u	1
Entry339_11	1	16d	u	1
slr5013_243	330	16d	u	1
sll0788_93	1	16d	u	1
slr0845_46	194	16d	u	1
fhuA3_72	182	16d	u	1
Entry1221_36	258	16d	u	1
ssr3188_5	77	16d	u	1
rps1_2_3	179	16d	u	1
Entry1577_2	3	16d	u	1
kdpD_19	297	16d	u	1
Entry175_56	4	16d	u	1
Entry546_20	142	16d	u	1
Entry805_22	951	16d	u	1
slr5073_54	272	16d	u	1
Entry671_2	130	16d	u	1
bchB_109	64	16d	u	1
Entry1363_124	61	16d	u	1
otsA_10	2	16d	u	1
Entry1419_0	221	16d	u	1
lig2_4	162	16d	u	1
mntA_31	521	16d	u	1
desB_36	1	16d	u	1
Entry706_72	99	16d	u	1
secD_52	43	16d	u	1
sll1388_32	205	16d	u	1
slr1869_77	111	16d	u	1
Entry6_54	264	16d	u	1
Entry1981_40	220	16d	u	1
sll1318_3	406	16d	u	1
ndhF3_34	116	16d	u	1
slr1923_9	20	16d	u	1
sll5014_236	101	16d	u	1
Entry1258_23	423	16d	u	1
slr0456_85	178	16d	u	1
Entry1048_41	223	16d	u	1
Entry157_5	341	16d	u	1
sll0553_66	251	16d	u	1
Entry2032_86	144	16d	u	1
sll1613_10	106	16d	u	1
slr1638_84	151	16d	u	1
slr1484_20	1	16d	u	1
Entry1828_37	120	16d	u	1
ccmM_13	173	16d	u	1
slr2120_3	173	16d	u	1
slr0240_13	116	16d	u	1
Entry1022_33	350	16d	u	1
rpl28_73	2	16d	u	1
slr2048_3	435	16d	u	1
slr0374_38	1	16d	u	1
sll1971_57	2	16d	u	1
Entry1161_103	137	16d	u	1
Entry235_0	495	16d	u	1
Entry543_3	146	16d	u	1
Entry1357_2	1	16d	u	1
Entry70_18	1	16d	u	1
slr7099_346	501	16d	u	1
nrtC_70	79	16d	u	1
sll1969_15	2	16d	u	1
deaD_87	180	16d	u	1
Entry1519_34	68	16d	u	1
slr0960_233	89	16d	u	1
slr1962_8	201	16d	u	1
ssl8003_4	1	16d	u	1
petJ_83	297	16d	u	1
Entry1532_20	96	16d	u	1
trpE2_92	467	16d	u	1
sll1350_16	119	16d	u	1
Entry550_63	5	16d	u	1
Entry156_77	332	16d	u	1
ssr0693_52	1	16d	u	1
Entry1568_73	138	16d	u	1
sll0431_97	645	16d	u	1
ICFG_21	3	16d	u	1
glgA2_32	165	16d	u	1
Entry582_4	271	16d	u	1
Entry982_65	151	16d	u	1
Entry619_41	252	16d	u	1
nrtD2_23	40	16d	u	1
Entry1986_55	65	16d	u	1
Entry2071_60	51	16d	u	1
Entry1283_34	230	16d	u	1
map1_14	2	16d	u	1
glnH_145	246	16d	u	1
Entry1251_15	1	16d	u	1
ssr3300_46	1	16d	u	1
Entry884_95	31	16d	u	1
sll1005_7	202	16d	u	1
lytB_41	298	16d	u	1
sll0041_16	2	16d	u	1
pet112_17	279	16d	u	1
bchB_52	298	16d	u	1
Entry1987_42	303	16d	u	1
sll0470_43	120	16d	u	1
slr1939_46	263	16d	u	1
Entry1171_15	327	16d	u	1
carB_44	1	16d	u	1
slr1907_31	204	16d	u	1
ssl3573_29	136	16d	u	1
fur2_10	125	16d	u	1
envM_85	2	16d	u	1
Entry1586_34	80	16d	u	1
sll8032_8	429	16d	u	1
argF_43	94	16d	u	1
ssr0256_66	402	16d	u	1
Entry479_92	77	16d	u	1
Entry1201_43	172	16d	u	1
Entry2009_47	209	16d	u	1
Entry1141_86	1	16d	u	1
slr1649_25	347	16d	u	1
sll0678_214	1	16d	u	1
amt1_64	114	16d	u	1
sll5081_35	61	16d	u	1
modA_80	260	16d	u	1
Entry1496_178	74	16d	u	1
Entry1658_67	143	16d	u	1
sll1634_67	174	16d	u	1
merR3_96	179	16d	u	1
sll1305_25	1	16d	u	1
Entry1763_51	102	16d	u	1
slr1162_18	72	16d	u	1
sll0282_148	193	16d	u	1
slr0856_229	141	16d	u	1
sll0577_40	2	16d	u	1
sll8019_22	215	16d	u	1
sll8004_68	305	16d	u	1
Entry1477_36	45	16d	u	1
sll1873_114	240	16d	u	1
sll1547_20	106	16d	u	1
sll0670_56	177	16d	u	1
sll0703_49	1	16d	u	1
slr0989_67	148	16d	u	1
sll8034_7	218	16d	u	1
Entry1035_3	323	16d	u	1
Entry1150_66	185	16d	u	1
sll0325_24	187	16d	u	1
Entry951_82	169	16d	u	1
slr0868_61	194	16d	u	1
slr1629_64	270	16d	u	1
slr1796_21	258	16d	u	1
Entry276_11	247	16d	u	1
sll1344_82	203	16d	u	1
Entry1530_34	99	16d	u	1
ssl1507_88	198	16d	u	1
slr0591_73	212	16d	u	1
Entry168_59	62	16d	u	1
Entry575_29	1	16d	u	1
sll1552_9	152	16d	u	1
sdhB2_139	1	16d	u	1
Entry112_23	203	16d	u	1
sll0189_19	181	16d	u	1
slr0302_11	131	16d	u	1
sll1459_93	345	16d	u	1
Entry21_47	328	16d	u	1
sll1543_67	158	16d	u	1
Entry1539_0	111	16d	u	1
Entry1064_32	137	16d	u	1
Entry879_58	84	16d	u	1
slr0007_55	239	16d	u	1
rfbD_117	416	16d	u	1
Entry403_2	136	16d	u	1
ssr2201_27	149	16d	u	1
slr1383_130	206	16d	u	1
ribA_106	339	16d	u	1
mraY_22	77	16d	u	1
sll1541_25	3	16d	u	1
slr5118_194	425	16d	u	1
slr1397_88	98	16d	u	1
slr2016_33	1	16d	u	1
slr0719_41	189	16d	u	1
rbcR_88	65	16d	u	1
agp_73	278	16d	u	1
Entry642_79	165	16d	u	1
slr1971_55	2	16d	u	1
slr1970_8	60	16d	u	1
cefD_17	1	16d	u	1
sll1925_69	263	16d	u	1
slr1588_109	66	16d	u	1
sll1658_195	451	16d	u	1
atpG_127	7	16d	u	1
slr1724_22	97	16d	u	1
Entry1312_43	67	16d	u	1
natA_49	142	16d	u	1
slr8037_42	1	16d	u	1
sll7034_82	1	16d	u	1
slr1990_53	151	16d	u	1
ctaB_26	47	16d	u	1
Entry650_68	222	16d	u	1
Entry1055_60	490	16d	u	1
Entry486_37	2	16d	u	1
Entry1396_94	27	16d	u	1
sll1725_16	159	16d	u	1
sll1951_12	1344	16d	u	1
truB_11	227	16d	u	1
sll1824_24	152	16d	u	1
sll0436_80	149	16d	u	1
sll0428_60	118	16d	u	1
Entry779_37	259	16d	u	1
slr1535_70	133	16d	u	1
slr6071_9	362	16d	u	1
slr1353_32	179	16d	u	1
sll1621_18	125	16d	u	1
slr1856_34	147	16d	u	1
infB_10	102	16d	u	1
cbiM_24	115	16d	u	1
SyR5_42	431	16d	u	1
Entry1223_29	216	16d	u	1
Entry675_52	142	16d	u	1
Entry903_42	2	16d	u	1
sll0736_9	91	16d	u	1
Entry612_26	130	16d	u	1
sll0911_40	66	16d	u	1
lpxD_47	77	16d	u	1
Entry1196_4	109	16d	u	1
Entry1624_1	128	16d	u	1
Entry958_5	176	16d	u	1
slr1322_17	128	16d	u	1
Entry693_10	168	16d	u	1
slr7071_14	267	16d	u	1
sll1678_73	52	16d	u	1
slr0703_212	10	16d	u	1
ssr3402_55	343	16d	u	1
Entry1809_20	2	16d	u	1
rpl3_71	131	16d	u	1
slr1593_23	1	16d	u	1
slr1962_37	136	16d	u	1
psiR1_19	119	16d	u	1
sll0818_22	108	16d	u	1
Entry1385_73	49	16d	u	1
slr0442_17	52	16d	u	1
slr7013_95	128	16d	u	1
slr1721_47	84	16d	u	1
slr0105_39	133	16d	u	1
Entry1808_32	112	16d	u	1
ssl7045_112	124	16d	u	1
sll1240_108	141	16d	u	1
Entry1313_5	144	16d	u	1
slr1829_64	2	16d	u	1
sll7077_10	408	16d	u	1
moaC_8	95	16d	u	1
Entry1678_39	170	16d	u	1
sll1643_59	183	16d	u	1
Entry1861_42	268	16d	u	1
Entry1682_67	345	16d	u	1
pknA_48	266	16d	u	1
slr1863_171	523	16d	u	1
ycf4_41	19	16d	u	1
sll1954_14	68	16d	u	1
Entry1310_22	162	16d	u	1
slr6050_88	115	16d	u	1
sll5041_40	88	16d	u	1
slr1383_54	618	16d	u	1
phr_80	111	16d	u	1
clpP4_30	228	16d	u	1
rps8_22	67	16d	u	1
sll0023_29	280	16d	u	1
slr0286_9	2	16d	u	1
Entry25_1	117	16d	u	1
Entry25_0	186	16d	u	1
Entry621_55	428	16d	u	1
sll1232_15	127	16d	u	1
sll0804_7	260	16d	u	1
Entry895_55	188	16d	u	1
slr2125_16	1	16d	u	1
Entry1275_22	69	16d	u	1
slr6056_88	172	16d	u	1
Entry1540_34	425	16d	u	1
ppd_194	371	16d	u	1
sll0021_66	119	16d	u	1
Entry1587_2	163	16d	u	1
glpD_11	1	16d	u	1
slr0829_187	189	16d	u	1
sll1618_26	79	16d	u	1
Entry752_73	136	16d	u	1
psbZ_97	196	16d	u	1
sll5052_63	1	16d	u	1
slr5053_28	97	16d	u	1
sll0408_34	136	16d	u	1
sll0082_19	141	16d	u	1
slr5093_87	164	16d	u	1
ssr3122_32	546	16d	u	1
chlD_4	165	16d	u	1
sll1285_21	358	16d	u	1
sll1236_15	1	16d	u	1
ssl8010_89	224	16d	u	1
Entry1661_18	1	16d	u	1
sll0419_67	3	16d	u	1
sll0209_40	180	16d	u	1
sll0782_159	1	16d	u	1
slr0265_41	10	16d	u	1
slr1770_94	188	16d	u	1
slr0711_4	134	16d	u	1
recR_36	336	16d	u	1
sll5075_179	118	16d	u	1
Entry660_24	207	16d	u	1
Entry1156_46	60	16d	u	1
sll0782_91	245	16d	u	1
glnB_56	135	16d	u	1
Entry556_44	153	16d	u	1
slr1661_3	367	16d	u	1
Entry1928_33	1	16d	u	1
hemD_15	3	16d	u	1
Entry1900_30	161	16d	u	1
Entry1453_28	235	16d	u	1
slr0454_64	1	16d	u	1
sll1233_7	1	16d	u	1
ycf6_52	1	16d	u	1
ctaD2_16	185	16d	u	1
slr7096_101	183	16d	u	1
slr1394_98	137	16d	u	1
slr0553_7	410	16d	u	1
Entry855_87	389	16d	u	1
folE_22	87	16d	u	1
hhoA_23	115	16d	u	1
slr2121_11	138	16d	u	1
slr1303_78	203	16d	u	1
Entry295_28	119	16d	u	1
gmk_6	7	16d	u	1
slr0217_113	79	16d	u	1
slr1592_106	138	16d	u	1
mutS2_95	181	16d	u	1
Entry1992_8	47	16d	u	1
slr0730_17	129	16d	u	1
ssr2087_85	281	16d	u	1
Entry1043_103	1	16d	u	1
psaB_38	57	16d	u	1
sll1193_28	99	16d	u	1
Entry1857_3	183	16d	u	1
ssl2971_181	171	16d	u	1
slr1236_40	193	16d	u	1
Entry351_45	546	16d	u	1
slr0650_257	272	16d	u	1
slr1262_117	1	16d	u	1
ccmK_76	244	16d	u	1
Entry565_1	28	16d	u	1
slr0384_80	239	16d	u	1
slr1767_30	256	16d	u	1
Entry1029_28	256	16d	u	1
slr6067_59	572	16d	u	1
pyrG_61	72	16d	u	1
Entry1791_15	217	16d	u	1
ycf36_6	98	16d	u	1
Entry2077_44	66	16d	u	1
ssl7046_13	1	16d	u	1
Entry48_92	1	16d	u	1
thrB_73	142	16d	u	1
Entry364_34	460	16d	u	1
Entry652_30	217	16d	u	1
slr1376_8	50	16d	u	1
slr1266_118	217	16d	u	1
Entry1052_37	34	16d	u	1
uvrC_62	46	16d	u	1
pstS2_31	1	16d	u	1
slr1235_15	223	16d	u	1
Entry1985_27	428	16d	u	1
Entry2093_42	236	16d	u	1
Entry1079_41	60	16d	u	1
yibO_38	53	16d	u	1
Entry1988_32	455	16d	u	1
slr0033_14	151	16d	u	1
sll1437_264	12	16d	u	1
csgA_18	196	16d	u	1
Entry1050_70	79	16d	u	1
Entry754_15	131	16d	u	1
sll1340_64	2	16d	u	1
slr0535_52	113	16d	u	1
sll1373_29	246	16d	u	1
glgP_31	86	16d	u	1
Entry2119_6	209	16d	u	1
napA_8	225	16d	u	1
slr1566_7	323	16d	u	1
sll1291_9	176	16d	u	1
slr0895_39	255	16d	u	1
slr2119_36	1	16d	u	1
ssr6027_56	506	16d	u	1
Entry1318_40	92	16d	u	1
slr0383_54	2	16d	u	1
sll1681_103	137	16d	u	1
cytM_4	73	16d	u	1
slr1140_70	449	16d	u	1
Entry158_10	329	16d	u	1
Entry1734_73	218	16d	u	1
Entry579_70	208	16d	u	1
Entry162_37	131	16d	u	1
Entry1408_34	2	16d	u	1
slr0615_4	266	16d	u	1
amt1_45	152	16d	u	1
Entry974_40	180	16d	u	1
ssr3189_55	2	16d	u	1
sll1201_52	425	16d	u	1
Entry850_23	253	16d	u	1
slr1098_26	11	16d	u	1
Entry697_68	666	16d	u	1
nifS3_77	110	16d	u	1
sll1543_168	224	16d	u	1
slr1762_123	275	16d	u	1
apcA_56	3	16d	u	1
slr0487_55	145	16d	u	1
Entry418_63	136	16d	u	1
slr1501_34	321	16d	u	1
Entry489_1	100	16d	u	1
cbiF_124	52	16d	u	1
hliA_18	153	16d	u	1
slr1258_27	117	16d	u	1
moxR_20	117	16d	u	1
ssl0242_9	47	16d	u	1
Entry616_117	1	16d	u	1
sll1973_62	171	16d	u	1
Entry2110_2	216	16d	u	1
Entry133_6	1	16d	u	1
Entry133_1	29	16d	u	1
Entry1670_29	100	16d	u	1
glk_61	1	16d	u	1
Entry1070_0	121	16d	u	1
hisB_35	3	16d	u	1
slr5073_100	1	16d	u	1
Entry951_63	251	16d	u	1
Entry1884_72	431	16d	u	1
Entry1066_14	81	16d	u	1
slr7083_95	39	16d	u	1
cydB_80	127	16d	u	1
slr0086_83	206	16d	u	1
Entry1021_1	261	16d	u	1
slr1717_50	240	16d	u	1
ssr7093_19	262	16d	u	1
pxcA_61	1	16d	u	1
hlyD_103	124	16d	u	1
Entry1334_35	71	16d	u	1
Entry795_4	145	16d	u	1
Entry2090_3	103	16d	u	1
slr1019_21	291	16d	u	1
sll1147_10	164	16d	u	1
Entry913_31	89	16d	u	1
sll0371_215	10	16d	u	1
sll0241_50	1	16d	u	1
Entry1858_64	169	16d	u	1
slr0904_43	123	16d	u	1
Entry695_20	115	16d	u	1
ndhB_51	259	16d	u	1
slr0757_53	43	16d	u	1
Entry166_53	137	16d	u	1
Entry526_42	150	16d	u	1
slr1070_57	1	16d	u	1
Entry1819_75	122	16d	u	1
sll0412_100	92	16d	u	1
act_30	2	16d	u	1
Entry491_21	3	16d	u	1
ssl2138_42	1	16d	u	1
sll0314_67	97	16d	u	1
sll0931_31	374	16d	u	1
ssl0564_21	248	16d	u	1
ssl3549_52	108	16d	u	1
Entry1119_132	240	16d	u	1
slr5012_156	44	16d	u	1
sll0528_44	159	16d	u	1
rps19_41	61	16d	u	1
sll1878_21	119	16d	u	1
slr0049_142	116	16d	u	1
natA_29	197	16d	u	1
Entry1233_61	288	16d	u	1
Entry654_0	137	16d	u	1
Entry1149_26	285	16d	u	1
sll1550_88	120	16d	u	1
ski2_24	179	16d	u	1
Entry1116_38	212	16d	u	1
speA_64	178	16d	u	1
slr6025_8	410	16d	u	1
prsA_14	126	16d	u	1
slr1324_36	206	16d	u	1
Entry1116_37	209	16d	u	1
sll1860_451	10	16d	u	1
sll0864_253	57	16d	u	1
Entry1239_93	150	16d	u	1
glcP_6	69	16d	u	1
sll8009_34	186	16d	u	1
Entry262_67	385	16d	u	1
sll1158_55	83	16d	u	1
slr0639_217	140	16d	u	1
Entry1733_52	146	16d	u	1
Entry1733_53	120	16d	u	1
drgA_7	313	16d	u	1
Entry779_15	55	16d	u	1
slr0867_80	287	16d	u	1
Entry1071_55	301	16d	u	1
slr1736_43	117	16d	u	1
Entry1612_0	99	16d	u	1
rps11_27	72	16d	u	1
Entry445_69	118	16d	u	1
ssl2874_72	229	16d	u	1
sll0754_7	243	16d	u	1
Entry454_43	1	16d	u	1
slr1243_172	51	16d	u	1
sll0639_47	1	16d	u	1
sll5104_33	547	16d	u	1
Entry675_32	333	16d	u	1
rbcS_12	15	16d	u	1
Entry1684_40	213	16d	u	1
Entry1863_23	131	16d	u	1
slr1261_34	127	16d	u	1
dnaJ3_120	76	16d	u	1
slr0449_41	89	16d	u	1
ssl2138_17	65	16d	u	1
slr0945_4	346	16d	u	1
rpl6_20	308	16d	u	1
Entry1964_28	978	16d	u	1
sll1584_34	1	16d	u	1
gspE2_10	110	16d	u	1
clpB2_6	92	16d	u	1
pyrH_22	82	16d	u	1
sll0658_25	1	16d	u	1
nblA2_25	186	16d	u	1
rpl5_34	1	16d	u	1
Entry904_1	298	16d	u	1
sll1380_31	62	16d	u	1
slr0091_163	52	16d	u	1
Entry984_56	163	16d	u	1
sll1717_179	75	16d	u	1
merR2_115	191	16d	u	1
glnH/glnP_37	144	16d	u	1
gcvT_32	122	16d	u	1
mscL_85	322	16d	u	1
leuS_109	1	16d	u	1
hypA_59	171	16d	u	1
slr0609_14	162	16d	u	1
sll1418_13	172	16d	u	1
Entry1126_97	1	16d	u	1
ddh_59	345	16d	u	1
slr0309_101	119	16d	u	1
slr0665_214	367	16d	u	1
sll1860_212	2920	16d	u	1
gltB2_15	108	16d	u	1
slr0333_63	169	16d	u	1
crtE_7	2	16d	u	1
petF4_29	160	16d	u	1
sll1738_41	282	16d	u	1
sll0384_22	454	16d	u	1
rpl31_20	61	16d	u	1
ssl2717_33	199	16d	u	1
pntB_19	176	16d	u	1
Entry319_3	210	16d	u	1
murG_57	42	16d	u	1
sll0064_37	142	16d	u	1
Entry1297_6	92	16d	u	1
sds_7	112	16d	u	1
clpP4_10	199	16d	u	1
Entry2020_57	428	16d	u	1
malQ_43	5	16d	u	1
slr2053_50	97	16d	u	1
ssr2786_19	150	16d	u	1
Entry147_39	133	16d	u	1
Entry234_20	464	16d	u	1
sll0445_73	285	16d	u	1
ssr5121_111	135	16d	u	1
nlpD_65	561	16d	u	1
sll1257_264	12	16d	u	1
rfbM2_14	317	16d	u	1
slr1924_10	82	16d	u	1
slr0510_52	3	16d	u	1
Entry936_26	371	16d	u	1
Entry1781_89	373	16d	u	1
pknA4_20	72	16d	u	1
sll1825_3	1	16d	u	1
ssr2781_26	101	16d	u	1
feoB_14	239	16d	u	1
Entry236_21	222	16d	u	1
Entry1591_78	276	16d	u	1
ssr3467_19	95	16d	u	1
SyR7_92	599	16d	u	1
sll0082_38	98	16d	u	1
ssl0259_79	237	16d	u	1
Entry721_1	111	16d	u	1
pcr_34	3	16d	u	1
sll0209_69	3	16d	u	1
prfA_46	108	16d	u	1
lpxB_31	196	16d	u	1
fabG_73	148	16d	u	1
slr0445_21	243	16d	u	1
Entry1806_0	204	16d	u	1
cpcB_28	85	16d	u	1
glnB_29	89	16d	u	1
ssr2062_22	413	16d	u	1
Entry931_109	236	16d	u	1
Entry1978_71	270	16d	u	1
Entry1756_120	135	16d	u	1
secF_11	68	16d	u	1
Entry1748_38	204	16d	u	1
Entry1909_24	108	16d	u	1
sll1769_40	461	16d	u	1
aroH_68	213	16d	u	1
sll1749_66	264	16d	u	1
ssl5103_104	413	16d	u	1
Entry1643_19	502	16d	u	1
Entry556_66	181	16d	u	1
recQ_66	319	16d	u	1
sll1307_106	90	16d	u	1
sll1053_76	61	16d	u	1
slr0552_30	1	16d	u	1
Entry656_15	207	16d	u	1
Entry151_29	2	16d	u	1
slr1246_317	313	16d	u	1
Entry1794_29	32	16d	u	1
Entry44_2	134	16d	u	1
ssr3467_191	184	16d	u	1
Entry2081_57	447	16d	u	1
ndhD4_68	112	16d	u	1
Entry532_28	368	16d	u	1
Entry1794_23	26	16d	u	1
Entry211_3	159	16d	u	1
slr1674_4	29	16d	u	1
TU2529_59	93	16d	u	1
sll0142_44	136	16d	u	1
Entry1307_64	85	16d	u	1
