,gene,reaction_id,reaction_name,reaction_reaction,LB_medium,EX_fru_e_EX_nh4_e,EX_succ_e_EX_nh4_e,EX_formate_e_EX_nh4_e
1894,H16_A2711,DNMPPA,Dihydroneopterin monophosphate dephosphorylase,dhpmp_c + h2o_c --> dhnpt_c + pi_c,0,0,0,0
1895,H16_A2711,DNTPPA,Dihydroneopterin triphosphate pyrophosphatase,ahdt_c + h2o_c --> dhpmp_c + 2.0 h_c + ppi_c,0,0,0,0
1896,H16_A3617,DNMPPA,Dihydroneopterin monophosphate dephosphorylase,dhpmp_c + h2o_c --> dhnpt_c + pi_c,0,0,0,0
1897,H16_A3617,DNTPPA,Dihydroneopterin triphosphate pyrophosphatase,ahdt_c + h2o_c --> dhpmp_c + 2.0 h_c + ppi_c,0,0,0,0
1898,H16_A3250,DNMPPA,Dihydroneopterin monophosphate dephosphorylase,dhpmp_c + h2o_c --> dhnpt_c + pi_c,0,0,0,0
1899,H16_A3250,DNTPPA,Dihydroneopterin triphosphate pyrophosphatase,ahdt_c + h2o_c --> dhpmp_c + 2.0 h_c + ppi_c,0,0,0,0
1900,H16_A1904,DNMPPA,Dihydroneopterin monophosphate dephosphorylase,dhpmp_c + h2o_c --> dhnpt_c + pi_c,0,0,0,0
1901,H16_A1904,DNTPPA,Dihydroneopterin triphosphate pyrophosphatase,ahdt_c + h2o_c --> dhpmp_c + 2.0 h_c + ppi_c,0,0,0,0
1902,H16_B0778,NTRIR2x,Nitrite Reductase (NADH),5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c,0,0,0,0
1903,H16_B0777,NTRIR2x,Nitrite Reductase (NADH),5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c,0,0,0,0
1904,H16_B0948,NTRIR2x,Nitrite Reductase (NADH),5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c,0,0,0,0
1905,H16_B0779,NTRIR2x,Nitrite Reductase (NADH),5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c,0,0,0,0
1906,H16_A2921,PPC,Phosphoenolpyruvate carboxylase,co2_c + h2o_c + pep_c --> h_c + oaa_c + pi_c,0,0,0,0
1907,H16_A3325,APPS3,Acylphosphatase,bzop_c + h2o_c --> bz_c + h_c + pi_c,0,0,0,0
1908,H16_A3325,ACYP,Acylphosphatase,13dpg_c + h2o_c --> 3pg_c + h_c + pi_c,0,0,0,0
1909,H16_A3325,APPS2,Acylphosphatase,actp_c + h2o_c --> ac_c + h_c + pi_c,0,0,0,0
1910,H16_A3025,SDPTA,Succinyldiaminopimelate transaminase,akg_c + sl26da_c <=> glu__L_c + sl2a6o_c,0,1,1,1
1911,H16_A3025,ACOTA,Acetylornithine transaminase,acorn_c + akg_c <=> acg5sa_c + glu__L_c,0,1,1,1
1912,H16_A2065,SDPTA,Succinyldiaminopimelate transaminase,akg_c + sl26da_c <=> glu__L_c + sl2a6o_c,0,0,0,0
1913,H16_A1122,DPHS,3-deoxy-7-phosphoheptulonate synthase,e4p_c + h2o_c + pep_c --> 2dda7p_c + h_c + pi_c,0,0,0,0
1914,H16_B1076,DPHS,3-deoxy-7-phosphoheptulonate synthase,e4p_c + h2o_c + pep_c --> 2dda7p_c + h_c + pi_c,0,0,0,0
1915,H16_A2925,ARGSL,Argininosuccinate lyase,argsucc_c <=> arg__L_c + fum_c,0,1,1,1
1916,H16_A3123,POX,Pyruvate oxidase,h2o_c + pyr_c + q8_c --> ac_c + co2_c + q8h2_c,0,0,0,0
1917,H16_A1139,PLIPASA1C_Nlimit,Phospholipase A1 (phosphatidylcholine),pc_c --> 2ag3pc_c + 0.002 c120_c + 0.001 c141_c + 0.028 c150_c + 0.01 c151_c + 0.255 c160_c + 0.06 c161_c + 0.105 c170_c + 0.105 c181_c + 0.012 c190_c + 0.008 octadecacid_c + 0.414 tetdecacid_c,0,0,0,0
1918,H16_A1139,PLIPASA1E_Nlimit,Phospholipase A1 (phosphatidylethanol amine),pe_cho_c --> 2ag3pe_c + 0.002 c120_c + 0.001 c141_c + 0.028 c150_c + 0.01 c151_c + 0.255 c160_c + 0.06 c161_c + 0.105 c170_c + 0.105 c181_c + 0.012 c190_c + 0.008 octadecacid_c + 0.414 tetdecacid_c,0,0,0,0
1919,H16_A1139,PLIPASA1E,Phospholipase A1 (phosphatidylethanol amine),pe_cho_c --> 2ag3pe_c + 0.007 c120_c + 0.007 c150_c + 0.254 c160_c + 0.175 c161_c + 0.006 c170_c + 0.007 c171_c + 0.112 c181_c + 0.013 octadecacid_c + 0.419 tetdecacid_c,0,0,0,0
1920,H16_A1139,PLIPASA1C,Phospholipase A1 (phosphatidylcholine),pc_c --> 2ag3pc_c + 0.007 c120_c + 0.007 c150_c + 0.254 c160_c + 0.175 c161_c + 0.006 c170_c + 0.007 c171_c + 0.112 c181_c + 0.013 octadecacid_c + 0.419 tetdecacid_c,0,0,0,0
1921,H16_A1139,PLIPASA1S_Nlimit,Phospholipase A1 (Phosphatidylserine),ps_cho_c --> 2ag3ps_c + 0.002 c120_c + 0.001 c141_c + 0.028 c150_c + 0.01 c151_c + 0.255 c160_c + 0.06 c161_c + 0.105 c170_c + 0.105 c181_c + 0.012 c190_c + 0.008 octadecacid_c + 0.414 tetdecacid_c,0,0,0,0
1922,H16_A1139,PLIPASA1S,Phospholipase A1 (Phosphatidylserine),ps_cho_c --> 2ag3ps_c + 0.007 c120_c + 0.007 c150_c + 0.254 c160_c + 0.175 c161_c + 0.006 c170_c + 0.007 c171_c + 0.112 c181_c + 0.013 octadecacid_c + 0.419 tetdecacid_c,0,0,0,0
1923,H16_A2647,SPMS3,Spermidine synthase,ametam_c + spmd_c --> 5mta_c + h_c + spm_c,0,0,0,0
1924,H16_A2647,SPMS,Spermidine synthase,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,0,0,0,0
1925,H16_A1603,SPMS3,Spermidine synthase,ametam_c + spmd_c --> 5mta_c + h_c + spm_c,0,0,0,0
1926,H16_A1603,SPMS,Spermidine synthase,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,0,0,0,0
1927,H16_A2204,SPMS3,Spermidine synthase,ametam_c + spmd_c --> 5mta_c + h_c + spm_c,0,0,0,0
1928,H16_A2204,SPMS,Spermidine synthase,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,0,0,0,0
1929,H16_A2643,SPMS3,Spermidine synthase,ametam_c + spmd_c --> 5mta_c + h_c + spm_c,0,0,0,0
1930,H16_A2643,SPMS,Spermidine synthase,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,0,0,0,0
1931,H16_A2964,COBBP1,Cobalamin biosynthetic protein CobC,acha_c + amppo_c + atp_c --> adocbi_c + adp_c + 2.0 h_c + pi_c,0,0,0,0
1932,H16_A2964,COBBP2,Cobalamin biosynthetic protein CobC,acha_c + applp_c + atp_c --> adocbip_c + adp_c + 2.0 h_c + pi_c,0,0,0,0
1933,H16_A2963,COBBP1,Cobalamin biosynthetic protein CobC,acha_c + amppo_c + atp_c --> adocbi_c + adp_c + 2.0 h_c + pi_c,0,0,0,0
1934,H16_A2963,COBBP2,Cobalamin biosynthetic protein CobC,acha_c + applp_c + atp_c --> adocbip_c + adp_c + 2.0 h_c + pi_c,0,0,0,0
1935,H16_A3598,GLXCL,Glyoxalate carboligase,2.0 glx_c + h_c --> co2_c + hop_c,0,0,0,0
1936,H16_A3435,SHKK,Shikimate kinase,atp_c + skm_c --> adp_c + h_c + skm5p_c,0,0,0,0
1937,H16_A2930,ARGDC,Arginine decarboxylase,arg__L_c + h_c --> agm_c + co2_c,0,0,0,0
1938,H16_A2930,GLUDC,Glutamate Decarboxylase,glu__L_c + h_c --> 4abut_c + co2_c,0,0,0,0
1939,H16_A1649,OHPHM,2-octaprenyl-6-hydroxyphenol methylase,2ohph_c + amet_c --> 2omph_c + ahcys_c + h_c,0,0,0,0
1940,H16_A1649,DMQMT,3-Dimethylubiquinonol 3-methyltransferase,2omhmbl_c + amet_c --> ahcys_c + q8_c,0,0,0,0
1941,H16_A0787,OHPHM,2-octaprenyl-6-hydroxyphenol methylase,2ohph_c + amet_c --> 2omph_c + ahcys_c + h_c,0,0,0,0
1942,H16_A0787,DMQMT,3-Dimethylubiquinonol 3-methyltransferase,2omhmbl_c + amet_c --> ahcys_c + q8_c,0,0,0,0
1943,H16_A2968,NNDMBRT,Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase,dmbzid_c + nicrnt_c --> 5prdmbz_c + h_c + nac_c,0,0,0,0
1944,H16_A3258,DPCOAK,Dephospho-CoA kinase,atp_c + dpcoa_c --> adp_c + coa_c + h_c,1,1,1,1
1945,H16_A0948,TDP,Thiamin pyrophosphatase,h2o_c + thmpp_c --> 2.0 h_c + pi_c + thmmp_c,0,0,0,0
1946,H16_A0948,NTP3,Nucleoside-triphosphatase (GTP),gtp_c + h2o_c --> gdp_c + h_c + pi_c,0,0,0,0
1947,H16_A0948,NTP1,Nucleoside-triphosphatase (ATP),atp_c + h2o_c --> adp_c + h_c + pi_c,0,0,0,0
1948,H16_A3046,ILETRS,Isoleucyl-tRNA synthetase,atp_c + ile__L_c + trnaile_c --> amp_c + h_c + iletrna_c + ppi_c,0,0,0,0
1949,H16_A2962,ADOCBIK,Adenosyl cobinamide kinase,adocbi_c + atp_c --> adocbip_c + adp_c + h_c,0,0,0,0
1950,H16_A2962,ACBIPGT,Adenosyl cobinamide phosphate guanyltransferase,adocbip_c + gtp_c --> agdpcbi_c + ppi_c,0,0,0,0
1951,H16_A1905,MCITL2,Methylisocitrate lyase,micit_c --> pyr_c + succ_c,0,0,0,0
1952,H16_A2038,PPS,Phosphoenolpyruvate synthase,atp_c + h2o_c + pyr_c --> amp_c + 2.0 h_c + pep_c + pi_c,0,0,0,0
1953,H16_A0323,GTHS,Glutathione synthetase,atp_c + gcys_c + gly_c --> adp_c + gthrd_c + h_c + pi_c,0,0,0,0
1954,H16_B1584,MCLACi,Muconolactone Disomerase,mclact_c <=> 2odhfac_c,0,0,0,0
1955,H16_A1967,MCLACi,Muconolactone Disomerase,mclact_c <=> 2odhfac_c,0,0,0,0
1956,H16_A1511,PRFGAS,Phosphoribosylformyl glycinamidine synthase,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c,1,1,1,1
1957,H16_A1313,OAHSL1,O-acetylhomoserine (thiol)-lyase,oahser_c + trdrd_c + tsul_c --> ac_c + h_c + hcys__L_c + so3_c + trdox_c,0,0,0,0
1958,H16_A1313,AHSERL4,Cysteine synthase Thiosulfate,acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + h_c + so3_c + trdox_c,0,0,0,0
1959,H16_B2229,OAHSL1,O-acetylhomoserine (thiol)-lyase,oahser_c + trdrd_c + tsul_c --> ac_c + h_c + hcys__L_c + so3_c + trdox_c,0,0,0,0
1960,H16_B2229,AHSERL4,Cysteine synthase Thiosulfate,acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + h_c + so3_c + trdox_c,0,0,0,0
1961,H16_A3087,ADCS,4-amino-4-deoxychorismate synthase,chor_c + gln__L_c --> 4adcho_c + glu__L_c,1,1,1,1
1962,H16_A3087,ADCL,4-aminobenzoate synthase,4adcho_c --> 4abz_c + h_c + pyr_c,1,1,1,1
1963,H16_A2959,PANTS,Pantothenate synthase,atp_c + bala_c + pant__R_c --> amp_c + 2.0 h_c + pnto__R_c + ppi_c,1,1,1,1
1964,H16_B0131,DDGD,5-dehydro-4-deoxyglucarate dehydratase,5dh4dglc_c <=> 25dop_c + co2_c + h2o_c,0,0,0,0
1965,H16_A2049,DXPRIi,1-deoxy-D-xylulose reductoisomerase,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,1,1,1,1
1966,H16_A1956,ALPNIT,Aliphatic nitrilase,aconit_c + 2.0 h2o_c --> nh4_c + propen_c,0,0,0,0
1967,H16_B2398,THMPT,Phosphatase,pi_c + thm_c <=> h2o_c + thmmp_c,0,0,0,0
1968,H16_B2398,RZ5PP,Alpha-ribazole 5-phosphate phosphatase,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c,0,0,0,0
1969,H16_B2398,PMDPHT,Pyrimidine phosphatase,5aprbu_c + h2o_c --> 4r5au_c + pi_c,0,0,0,0
1970,H16_A2577,THMPT,Phosphatase,pi_c + thm_c <=> h2o_c + thmmp_c,0,0,0,0
1971,H16_A2577,RZ5PP,Alpha-ribazole 5-phosphate phosphatase,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c,0,0,0,0
1972,H16_A2577,PMDPHT,Pyrimidine phosphatase,5aprbu_c + h2o_c --> 4r5au_c + pi_c,0,0,0,0
1973,H16_A2434,THMPT,Phosphatase,pi_c + thm_c <=> h2o_c + thmmp_c,0,0,0,0
1974,H16_A2434,RZ5PP,Alpha-ribazole 5-phosphate phosphatase,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c,0,0,0,0
1975,H16_A2434,PMDPHT,Pyrimidine phosphatase,5aprbu_c + h2o_c --> 4r5au_c + pi_c,0,0,0,0
1976,H16_A0786,PGLYCP,Phosphoglycolate phosphatase,2pglyc_c + h2o_c --> glycolate_c + pi_c,0,0,0,0
1977,H16_A0786,THMPT,Phosphatase,pi_c + thm_c <=> h2o_c + thmmp_c,0,0,0,0
1978,H16_A0786,RZ5PP,Alpha-ribazole 5-phosphate phosphatase,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c,0,0,0,0
1979,H16_A0786,PMDPHT,Pyrimidine phosphatase,5aprbu_c + h2o_c --> 4r5au_c + pi_c,0,0,0,0
1980,H16_B1399,IDPD,Indolepyruvate decarboxylase,h_c + idpyr_c --> co2_c + i3aa_c,0,0,0,0
1981,H16_A2009,ALADH,Alanine dehydrogenase,ala__L_c + h2o_c + nad_c --> h_c + nadh_c + nh4_c + pyr_c,0,0,0,0
1982,H16_A3372,OPHBDC,Octaprenyl-hydroxybenzoate decarboxylase,3ophb_c + h_c --> 2oph_c + co2_c,0,0,0,0
1983,H16_A3344,OPHBDC,Octaprenyl-hydroxybenzoate decarboxylase,3ophb_c + h_c --> 2oph_c + co2_c,0,0,0,0
1984,H16_A3366,OPHBDC,Octaprenyl-hydroxybenzoate decarboxylase,3ophb_c + h_c --> 2oph_c + co2_c,0,0,0,0
1985,H16_A2859,OPHBDC,Octaprenyl-hydroxybenzoate decarboxylase,3ophb_c + h_c --> 2oph_c + co2_c,0,0,0,0
1986,H16_A1960,16DCDC4,"1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase",4fchdc_c + nad_c --> 4flrcatech_c + co2_c + nadh_c,0,0,0,0
1987,H16_A1960,16DCDC2,"1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase",3fchdc_c + nad_c --> 3flrcatech_c + co2_c + nadh_c,0,0,0,0
1988,H16_A1960,16DCDC3,"1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase",5fchdc_c + nad_c --> 4flrcatech_c + co2_c + nadh_c,0,0,0,0
1989,H16_A1960,16DCDC1,"1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase",16dh24checc_c + nad_c --> catechol_c + co2_c + nadh_c,0,0,0,0
1990,H16_B1714,THD2,NAD(P) transhydrogenase,2.0 h_e + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,0,0,0,0
1991,H16_A0850,THD2,NAD(P) transhydrogenase,2.0 h_e + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,0,0,0,0
1992,H16_A0851,THD2,NAD(P) transhydrogenase,2.0 h_e + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,0,0,0,0
1993,H16_A1264,THD2,NAD(P) transhydrogenase,2.0 h_e + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,0,0,0,0
1994,H16_A0852,THD2,NAD(P) transhydrogenase,2.0 h_e + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,0,0,0,0
1995,H16_B1715,THD2,NAD(P) transhydrogenase,2.0 h_e + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,0,0,0,0
1996,H16_A3130,THD2,NAD(P) transhydrogenase,2.0 h_e + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,0,0,0,0
1997,H16_A1265,THD2,NAD(P) transhydrogenase,2.0 h_e + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,0,0,0,0
1998,H16_A3128,THD2,NAD(P) transhydrogenase,2.0 h_e + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,0,0,0,0
1999,H16_A1266,THD2,NAD(P) transhydrogenase,2.0 h_e + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,0,0,0,0
2000,H16_A3131,THD2,NAD(P) transhydrogenase,2.0 h_e + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,0,0,0,0
2001,H16_A3600,TRSARr,Tartronate semialdehyde reductase,h_c + hop_c + nadh_c <=> glyc__R_c + nad_c,0,0,0,0
2002,H16_A0367,PTPATi,Pantetheine-phosphate adenylyltransferase,atp_c + pan4p_c --> dpcoa_c + ppi_c,1,1,1,1
2003,H16_A2908,TDPDRR,DTDP-4-dehydrorhamnose reductase,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c,0,0,0,0
2004,H16_A1850,TDPDRR,DTDP-4-dehydrorhamnose reductase,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c,0,0,0,0
2005,H16_A2945,METTRSS,Methionyl-tRNA synthetase,atp_c + selmeth_c + trnamet_c --> amp_c + ppi_c + selmethtrna_c,0,0,0,0
2006,H16_A2945,METTRS,Methionyl-tRNA synthetase,atp_c + met__L_c + trnamet_c --> amp_c + h_c + mettrna_c + ppi_c,0,0,0,0
2007,H16_A2614,TRPS1,Tryptophan synthase,3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c,0,1,1,1
2008,H16_A2614,TRPS2,Tryptophan synthase,indole_c + ser__L_c --> h2o_c + trp__L_c,0,1,1,1
2009,H16_A2614,TRPS2_1,Tryptophan synthase,3ig3p_c --> g3p_c + indole_c,0,1,1,1
2010,H16_A2612,TRPS1,Tryptophan synthase,3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c,0,1,1,1
2011,H16_A2612,TRPS2,Tryptophan synthase,indole_c + ser__L_c --> h2o_c + trp__L_c,0,1,1,1
2012,H16_A2612,TRPS2_1,Tryptophan synthase,3ig3p_c --> g3p_c + indole_c,0,1,1,1
2013,H16_B0549,OXCTD1,4-oxalocrotonate decarboxylase,h_c + omcmc_c --> 2hchd_c + co2_c,0,0,0,0
2014,H16_B0549,OXCTD2,4-oxalocrotonate decarboxylase,h_c + zoe_c --> co2_c + op4en_c,0,0,0,0
2015,H16_A3678,PHEA4H,Phenylalanine-4-hydroxylase,o2_c + phe__L_c + thbpt_c --> dhptn_c + h2o_c + tyr__L_c,0,0,0,0
2016,H16_A0243,PMPK,Phosphomethylpyrimidine kinase,4ampm_c + atp_c + h_c --> 2mahmp_c + adp_c,1,1,1,1
2017,H16_A0243,HMPK1,Hydroxymethylpyrimidine kinase (ATP),4ahmmp_c + atp_c --> 4ampm_c + adp_c + h_c,1,1,1,1
2018,H16_A0374,CMK,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,atp_c + cdpmde_c --> 2p4c2me_c + adp_c + h_c,1,1,1,1
2019,H16_A0519,AGPAT,1-acylglycerol-3-phosphate O-acyltransferase,1ag3p_c + 0.007 c120ACP_c + 0.419 c140ACP_c + 0.007 c150ACP_c + 0.175 c161ACP_c + 0.006 c170ACP_c + 0.007 c171ACP_c + 0.112 c181ACP_c + 0.013 ocdcaACP_c + 0.254 palmACP_c --> ACP_c + pa_c,0,0,0,0
2020,H16_A0519,AG3POAT_Nlimit,1-acylglycerol-3-phosphate Oacyltransferase,1ag3p_c + 0.002 c120ACP_c + 0.414 c140ACP_c + 0.001 c141ACP_c + 0.028 c150ACP_c + 0.01 c151ACP_c + 0.06 c161ACP_c + 0.105 c170ACP_c + 0.105 c181ACP_c + 0.012 c190ACP_c + 0.008 ocdcaACP_c + 0.255 palmACP_c --> ACP_c + pa_c,0,0,0,0
2021,H16_A2911,AGPAT,1-acylglycerol-3-phosphate O-acyltransferase,1ag3p_c + 0.007 c120ACP_c + 0.419 c140ACP_c + 0.007 c150ACP_c + 0.175 c161ACP_c + 0.006 c170ACP_c + 0.007 c171ACP_c + 0.112 c181ACP_c + 0.013 ocdcaACP_c + 0.254 palmACP_c --> ACP_c + pa_c,0,0,0,0
2022,H16_A2911,AG3POAT_Nlimit,1-acylglycerol-3-phosphate Oacyltransferase,1ag3p_c + 0.002 c120ACP_c + 0.414 c140ACP_c + 0.001 c141ACP_c + 0.028 c150ACP_c + 0.01 c151ACP_c + 0.06 c161ACP_c + 0.105 c170ACP_c + 0.105 c181ACP_c + 0.012 c190ACP_c + 0.008 ocdcaACP_c + 0.255 palmACP_c --> ACP_c + pa_c,0,0,0,0
2023,H16_A3147,TKT2,Transketolase,e4p_c + xu5p__D_c <=> f6p_c + g3p_c,1,1,1,1
2024,H16_A3147,TKT1,Transketolase,r5p_c + xu5p__D_c <=> g3p_c + s7p_c,1,1,1,1
2025,H16_B1388,TKT2,Transketolase,e4p_c + xu5p__D_c <=> f6p_c + g3p_c,0,0,0,0
2026,H16_B1388,TKT1,Transketolase,r5p_c + xu5p__D_c <=> g3p_c + s7p_c,0,0,0,0
2027,H16_A1968,3OXAPLC,3-oxoadipate enollactonase,2odhfac_c + h2o_c --> 3oxoadp_c + h_c,0,0,0,0
2028,H16_B1583,3OXAPLC,3-oxoadipate enollactonase,2odhfac_c + h2o_c --> 3oxoadp_c + h_c,0,0,0,0
2029,H16_A0147,3OXAPLC,3-oxoadipate enollactonase,2odhfac_c + h2o_c --> 3oxoadp_c + h_c,0,0,0,0
2030,H16_A3319,ANS,Anthranilate synthase,chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c,0,1,1,1
2031,H16_A3320,ANS,Anthranilate synthase,chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c,0,1,1,1
2032,H16_A0230,METAT,Methionine adenosyltransferase,atp_c + h2o_c + met__L_c --> amet_c + h_c + pi_c + ppi_c,0,0,0,0
2033,H16_A0230,SADMET,S-adenosylmethionine synthetase,atp_c + h2o_c + selmeth_c --> 2.0 h_c + pi_c + ppi_c + seasmet_c,0,0,0,0
2034,H16_A1975,METAT,Methionine adenosyltransferase,atp_c + h2o_c + met__L_c --> amet_c + h_c + pi_c + ppi_c,0,0,0,0
2035,H16_A1975,SADMET,S-adenosylmethionine synthetase,atp_c + h2o_c + selmeth_c --> 2.0 h_c + pi_c + ppi_c + seasmet_c,0,0,0,0
2036,H16_B1564,MLTGCT,Maltose alpha-D-glucosyltransferase,tre_e <=> mlt_e,0,0,0,0
2037,H16_B1558,MLTGCT,Maltose alpha-D-glucosyltransferase,tre_e <=> mlt_e,0,0,0,0
2038,H16_A0273,MMSAD1m,Methylmalonate-semialdehyde dehydrogenase,coa_c + mmtsa_c + nad_c --> co2_c + nadh_c + ppcoa_c,0,0,0,0
2039,H16_A0273,MSDHA,Malonate-semialdehyde dehydrogenase (acetylating),3opp_c + coa_c + nad_c --> accoa_c + co2_c + nadh_c,0,0,0,0
2040,H16_A3664,MMSAD1m,Methylmalonate-semialdehyde dehydrogenase,coa_c + mmtsa_c + nad_c --> co2_c + nadh_c + ppcoa_c,0,0,0,0
2041,H16_A3664,MSDHA,Malonate-semialdehyde dehydrogenase (acetylating),3opp_c + coa_c + nad_c --> accoa_c + co2_c + nadh_c,0,0,0,0
2042,H16_B1191,MMSAD1m,Methylmalonate-semialdehyde dehydrogenase,coa_c + mmtsa_c + nad_c --> co2_c + nadh_c + ppcoa_c,0,0,0,0
2043,H16_B1191,MSDHA,Malonate-semialdehyde dehydrogenase (acetylating),3opp_c + coa_c + nad_c --> accoa_c + co2_c + nadh_c,0,0,0,0
2044,H16_A3049,DUTPDP,DUTP diphosphatase,dutp_c + h2o_c --> dump_c + 2.0 h_c + ppi_c,0,0,0,0
2045,H16_A0208,ACGK,Acetylglutamate kinase,acglu_c + atp_c --> acg5p_c + adp_c,0,1,1,1
2046,H16_A3663,CHOLD1,Choline dehydrogenase,choline_c + fad_c + h_c --> betald_c + fadh2_c,0,0,0,0
2047,H16_A3663,CHOLD,Choline dehydrogenase,betald_c + fad_c + h2o_c --> fadh2_c + glyb_c,0,0,0,0
2048,H16_B2131,CHOLD1,Choline dehydrogenase,choline_c + fad_c + h_c --> betald_c + fadh2_c,0,0,0,0
2049,H16_B2131,CHOLD,Choline dehydrogenase,betald_c + fad_c + h2o_c --> fadh2_c + glyb_c,0,0,0,0
2050,H16_A1655,CHOLD1,Choline dehydrogenase,choline_c + fad_c + h_c --> betald_c + fadh2_c,0,0,0,0
2051,H16_A1655,CHOLD,Choline dehydrogenase,betald_c + fad_c + h2o_c --> fadh2_c + glyb_c,0,0,0,0
2052,H16_A0233,CHOLD1,Choline dehydrogenase,choline_c + fad_c + h_c --> betald_c + fadh2_c,0,0,0,0
2053,H16_A0233,CHOLD,Choline dehydrogenase,betald_c + fad_c + h2o_c --> fadh2_c + glyb_c,0,0,0,0
2054,H16_A3737,CHOLD1,Choline dehydrogenase,choline_c + fad_c + h_c --> betald_c + fadh2_c,0,0,0,0
2055,H16_A3737,CHOLD,Choline dehydrogenase,betald_c + fad_c + h2o_c --> fadh2_c + glyb_c,0,0,0,0
2056,H16_A0615,DHHED1,"2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase",4h2ohep_c --> pyr_c + sucsal_c,0,0,0,0
2057,H16_A0615,DHEDAA,"2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase",24dhhed_c --> pyr_c + sucsal_c,0,0,0,0
2058,H16_A0615,GHMT3,Glycine hydroxymethyltransferase,ser__L_c + thf_c <=> gly_c + h2o_c + mlthf_c,0,0,0,0
2059,H16_A0186,HXMGL,Hydroxymethylglutar yl-CoA lyase,3h3mgcoa_c --> acac_c + accoa_c,0,0,0,0
2060,H16_B2494,HXMGL,Hydroxymethylglutar yl-CoA lyase,3h3mgcoa_c --> acac_c + accoa_c,0,0,0,0
2061,H16_A2385,HXMGL,Hydroxymethylglutar yl-CoA lyase,3h3mgcoa_c --> acac_c + accoa_c,0,0,0,0
2062,H16_A1547,HXMGL,Hydroxymethylglutar yl-CoA lyase,3h3mgcoa_c --> acac_c + accoa_c,0,0,0,0
2063,H16_A1235,HXMGL,Hydroxymethylglutar yl-CoA lyase,3h3mgcoa_c --> acac_c + accoa_c,0,0,0,0
2064,H16_A2343,ACGS,N-acetylglutamate synthase,accoa_c + glu__L_c --> acglu_c + coa_c + h_c,0,0,0,0
2065,H16_A0356,ANPRT,Anthranilate phosphoribosyltransferase,anth_c + prpp_c --> h_c + ppi_c + pran_c,0,0,0,0
2066,H16_A3321,ANPRT,Anthranilate phosphoribosyltransferase,anth_c + prpp_c --> h_c + ppi_c + pran_c,0,0,0,0
2067,H16_A1786,MACR2,Maleylacetate reductase,2bromoac_c + nadh_c --> 2mac_c + br_c + nad_c,0,0,0,0
2068,H16_A1786,MACR4,Maleylacetate reductase,2mac_c + h_c + nadh_c --> 3oxoadp_c + nad_c,0,0,0,0
2069,H16_A1786,MACR3,Maleylacetate reductase,2chmac_c + nadh_c --> 2mac_c + cl_c + nad_c,0,0,0,0
