raw,val,sensor,date,time,type,delta_c,gas_idx,exp_id,block,mu,channel,flow_rate [ml/min],flow [ml/min],strain,condition,c_Frc [g/l],c_NH4Cl [g/l]
379,378,3,2019-08-08,2019-08-08 10:40:01,CO2,378,64,2,1,0.4,3,120,0.1134,PHB-,fructose,0.5,1
181,179,2,2019-08-08,2019-08-08 10:40:01,CO2,179,64,2,1,0.4,2,120,0.0537,PHB+,fructose,0.5,1
222,230,4,2019-08-08,2019-08-08 10:40:01,CO2,230,64,2,1,0.4,4,120,0.069,PHB-,fructose,0.5,1
20870,19550,1,2019-08-08,2019-08-08 10:40:01,O2,-143.5,64,2,1,0.4,1,120,-0.04305,PHB+,fructose,0.5,1
185,197,1,2019-08-08,2019-08-08 10:41:01,CO2,197,64,2,1,0.4,1,120,0.0591,PHB+,fructose,0.5,1
377,381,3,2019-08-08,2019-08-08 10:41:01,CO2,381,64,2,1,0.4,3,120,0.1143,PHB-,fructose,0.5,1
181,169,2,2019-08-08,2019-08-08 10:41:01,CO2,169,64,2,1,0.4,2,120,0.0507,PHB+,fructose,0.5,1
221,224,4,2019-08-08,2019-08-08 10:41:01,CO2,224,64,2,1,0.4,4,120,0.0672,PHB-,fructose,0.5,1
20860,19540,1,2019-08-08,2019-08-08 10:41:01,O2,-153.5,64,2,1,0.4,1,120,-0.04605,PHB+,fructose,0.5,1
182,191,1,2019-08-08,2019-08-08 10:42:01,CO2,191,64,2,1,0.4,1,120,0.0573,PHB+,fructose,0.5,1
376,389,3,2019-08-08,2019-08-08 10:42:01,CO2,389,64,2,1,0.4,3,120,0.1167,PHB-,fructose,0.5,1
179,174,2,2019-08-08,2019-08-08 10:42:02,CO2,174,64,2,1,0.4,2,120,0.0522,PHB+,fructose,0.5,1
222,212,4,2019-08-08,2019-08-08 10:42:02,CO2,212,64,2,1,0.4,4,120,0.0636,PHB-,fructose,0.5,1
20860,19540,1,2019-08-08,2019-08-08 10:42:02,O2,-153.5,64,2,1,0.4,1,120,-0.04605,PHB+,fructose,0.5,1
182,174,1,2019-08-08,2019-08-08 10:43:01,CO2,174,64,2,1,0.4,1,120,0.0522,PHB+,fructose,0.5,1
377,372,3,2019-08-08,2019-08-08 10:43:01,CO2,372,64,2,1,0.4,3,120,0.1116,PHB-,fructose,0.5,1
181,181,2,2019-08-08,2019-08-08 10:43:01,CO2,181,64,2,1,0.4,2,120,0.0543,PHB+,fructose,0.5,1
220,217,4,2019-08-08,2019-08-08 10:43:01,CO2,217,64,2,1,0.4,4,120,0.0651,PHB-,fructose,0.5,1
20860,19540,1,2019-08-08,2019-08-08 10:43:01,O2,-153.5,64,2,1,0.4,1,120,-0.04605,PHB+,fructose,0.5,1
182,186,1,2019-08-08,2019-08-08 10:44:01,CO2,186,64,2,1,0.4,1,120,0.0558,PHB+,fructose,0.5,1
378,359,3,2019-08-08,2019-08-08 10:44:01,CO2,359,64,2,1,0.4,3,120,0.1077,PHB-,fructose,0.5,1
179,175,2,2019-08-08,2019-08-08 10:44:01,CO2,175,64,2,1,0.4,2,120,0.0525,PHB+,fructose,0.5,1
223,220,4,2019-08-08,2019-08-08 10:44:01,CO2,220,64,2,1,0.4,4,120,0.066,PHB-,fructose,0.5,1
20860,19540,1,2019-08-08,2019-08-08 10:44:01,O2,-153.5,64,2,1,0.4,1,120,-0.04605,PHB+,fructose,0.5,1
182,182,1,2019-08-08,2019-08-08 10:45:01,CO2,182,64,2,1,0.4,1,120,0.0546,PHB+,fructose,0.5,1
378,390,3,2019-08-08,2019-08-08 10:45:02,CO2,390,64,2,1,0.4,3,120,0.117,PHB-,fructose,0.5,1
181,182,2,2019-08-08,2019-08-08 10:45:02,CO2,182,64,2,1,0.4,2,120,0.0546,PHB+,fructose,0.5,1
222,231,4,2019-08-08,2019-08-08 10:45:02,CO2,231,64,2,1,0.4,4,120,0.0693,PHB-,fructose,0.5,1
20860,19540,1,2019-08-08,2019-08-08 10:45:02,O2,-153.5,64,2,1,0.4,1,120,-0.04605,PHB+,fructose,0.5,1
184,187,1,2019-08-08,2019-08-08 10:46:01,CO2,187,64,2,1,0.4,1,120,0.0561,PHB+,fructose,0.5,1
377,372,3,2019-08-08,2019-08-08 10:46:01,CO2,372,64,2,1,0.4,3,120,0.1116,PHB-,fructose,0.5,1
180,179,2,2019-08-08,2019-08-08 10:46:01,CO2,179,64,2,1,0.4,2,120,0.0537,PHB+,fructose,0.5,1
220,221,4,2019-08-08,2019-08-08 10:46:01,CO2,221,64,2,1,0.4,4,120,0.0663,PHB-,fructose,0.5,1
20860,19540,1,2019-08-08,2019-08-08 10:46:01,O2,-153.5,64,2,1,0.4,1,120,-0.04605,PHB+,fructose,0.5,1
185,185,1,2019-08-08,2019-08-08 10:47:01,CO2,185,64,2,1,0.4,1,120,0.0555,PHB+,fructose,0.5,1
377,376,3,2019-08-08,2019-08-08 10:47:01,CO2,376,64,2,1,0.4,3,120,0.1128,PHB-,fructose,0.5,1
186,191,2,2019-08-08,2019-08-08 10:47:01,CO2,191,64,2,1,0.4,2,120,0.0573,PHB+,fructose,0.5,1
227,220,4,2019-08-08,2019-08-08 10:47:01,CO2,220,64,2,1,0.4,4,120,0.066,PHB-,fructose,0.5,1
20850,19530,1,2019-08-08,2019-08-08 10:47:01,O2,-163.5,64,2,1,0.4,1,120,-0.04905,PHB+,fructose,0.5,1
185,190,1,2019-08-08,2019-08-08 10:48:01,CO2,190,64,2,1,0.4,1,120,0.057,PHB+,fructose,0.5,1
382,392,3,2019-08-08,2019-08-08 10:48:01,CO2,392,64,2,1,0.4,3,120,0.1176,PHB-,fructose,0.5,1
183,186,2,2019-08-08,2019-08-08 10:48:01,CO2,186,64,2,1,0.4,2,120,0.0558,PHB+,fructose,0.5,1
223,220,4,2019-08-08,2019-08-08 10:48:02,CO2,220,64,2,1,0.4,4,120,0.066,PHB-,fructose,0.5,1
20850,19530,1,2019-08-08,2019-08-08 10:48:02,O2,-163.5,64,2,1,0.4,1,120,-0.04905,PHB+,fructose,0.5,1
182,174,1,2019-08-08,2019-08-08 10:49:01,CO2,174,64,2,1,0.4,1,120,0.0522,PHB+,fructose,0.5,1
376,385,3,2019-08-08,2019-08-08 10:49:01,CO2,385,64,2,1,0.4,3,120,0.1155,PHB-,fructose,0.5,1
180,189,2,2019-08-08,2019-08-08 10:49:01,CO2,189,64,2,1,0.4,2,120,0.0567,PHB+,fructose,0.5,1
225,220,4,2019-08-08,2019-08-08 10:49:01,CO2,220,64,2,1,0.4,4,120,0.066,PHB-,fructose,0.5,1
20840,19520,1,2019-08-08,2019-08-08 10:49:01,O2,-173.5,64,2,1,0.4,1,120,-0.05205,PHB+,fructose,0.5,1
185,179,1,2019-08-08,2019-08-08 10:50:01,CO2,179,64,2,1,0.4,1,120,0.0537,PHB+,fructose,0.5,1
377,402,3,2019-08-08,2019-08-08 10:50:01,CO2,402,64,2,1,0.4,3,120,0.1206,PHB-,fructose,0.5,1
178,176,2,2019-08-08,2019-08-08 10:50:01,CO2,176,64,2,1,0.4,2,120,0.0528,PHB+,fructose,0.5,1
221,230,4,2019-08-08,2019-08-08 10:50:01,CO2,230,64,2,1,0.4,4,120,0.069,PHB-,fructose,0.5,1
20830,19510,1,2019-08-08,2019-08-08 10:50:01,O2,-183.5,64,2,1,0.4,1,120,-0.05505,PHB+,fructose,0.5,1
187,191,1,2019-08-08,2019-08-08 10:51:01,CO2,191,64,2,1,0.4,1,120,0.0573,PHB+,fructose,0.5,1
375,375,3,2019-08-08,2019-08-08 10:51:01,CO2,375,64,2,1,0.4,3,120,0.1125,PHB-,fructose,0.5,1
179,176,2,2019-08-08,2019-08-08 10:51:02,CO2,176,64,2,1,0.4,2,120,0.0528,PHB+,fructose,0.5,1
221,223,4,2019-08-08,2019-08-08 10:51:02,CO2,223,64,2,1,0.4,4,120,0.0669,PHB-,fructose,0.5,1
20820,19500,1,2019-08-08,2019-08-08 10:51:02,O2,-193.5,64,2,1,0.4,1,120,-0.05805,PHB+,fructose,0.5,1
186,194,1,2019-08-08,2019-08-08 10:52:01,CO2,194,64,2,1,0.4,1,120,0.0582,PHB+,fructose,0.5,1
373,360,3,2019-08-08,2019-08-08 10:52:01,CO2,360,64,2,1,0.4,3,120,0.108,PHB-,fructose,0.5,1
181,175,2,2019-08-08,2019-08-08 10:52:01,CO2,175,64,2,1,0.4,2,120,0.0525,PHB+,fructose,0.5,1
219,206,4,2019-08-08,2019-08-08 10:52:01,CO2,206,64,2,1,0.4,4,120,0.0618,PHB-,fructose,0.5,1
20820,19500,1,2019-08-08,2019-08-08 10:52:01,O2,-193.5,64,2,1,0.4,1,120,-0.05805,PHB+,fructose,0.5,1
184,190,1,2019-08-08,2019-08-08 10:53:01,CO2,190,64,2,1,0.4,1,120,0.057,PHB+,fructose,0.5,1
375,365,3,2019-08-08,2019-08-08 10:53:01,CO2,365,64,2,1,0.4,3,120,0.1095,PHB-,fructose,0.5,1
178,177,2,2019-08-08,2019-08-08 10:53:01,CO2,177,64,2,1,0.4,2,120,0.0531,PHB+,fructose,0.5,1
219,212,4,2019-08-08,2019-08-08 10:53:01,CO2,212,64,2,1,0.4,4,120,0.0636,PHB-,fructose,0.5,1
20810,19490,1,2019-08-08,2019-08-08 10:53:01,O2,-203.5,64,2,1,0.4,1,120,-0.06105,PHB+,fructose,0.5,1
185,179,1,2019-08-08,2019-08-08 10:54:02,CO2,179,64,2,1,0.4,1,120,0.0537,PHB+,fructose,0.5,1
374,373,3,2019-08-08,2019-08-08 10:54:02,CO2,373,64,2,1,0.4,3,120,0.1119,PHB-,fructose,0.5,1
181,176,2,2019-08-08,2019-08-08 10:54:02,CO2,176,64,2,1,0.4,2,120,0.0528,PHB+,fructose,0.5,1
219,220,4,2019-08-08,2019-08-08 10:54:02,CO2,220,64,2,1,0.4,4,120,0.066,PHB-,fructose,0.5,1
20810,19490,1,2019-08-08,2019-08-08 10:54:02,O2,-203.5,64,2,1,0.4,1,120,-0.06105,PHB+,fructose,0.5,1
185,198,1,2019-08-08,2019-08-08 10:55:01,CO2,198,64,2,1,0.4,1,120,0.0594,PHB+,fructose,0.5,1
369,364,3,2019-08-08,2019-08-08 10:55:01,CO2,364,64,2,1,0.4,3,120,0.1092,PHB-,fructose,0.5,1
179,181,2,2019-08-08,2019-08-08 10:55:01,CO2,181,64,2,1,0.4,2,120,0.0543,PHB+,fructose,0.5,1
220,216,4,2019-08-08,2019-08-08 10:55:01,CO2,216,64,2,1,0.4,4,120,0.0648,PHB-,fructose,0.5,1
185,189,1,2019-08-08,2019-08-08 10:56:01,CO2,189,64,2,1,0.4,1,120,0.0567,PHB+,fructose,0.5,1
368,349,3,2019-08-08,2019-08-08 10:56:01,CO2,349,64,2,1,0.4,3,120,0.1047,PHB-,fructose,0.5,1
180,180,2,2019-08-08,2019-08-08 10:56:01,CO2,180,64,2,1,0.4,2,120,0.054,PHB+,fructose,0.5,1
222,223,4,2019-08-08,2019-08-08 10:56:02,CO2,223,64,2,1,0.4,4,120,0.0669,PHB-,fructose,0.5,1
185,192,1,2019-08-08,2019-08-08 10:57:01,CO2,192,64,2,1,0.4,1,120,0.0576,PHB+,fructose,0.5,1
373,365,3,2019-08-08,2019-08-08 10:57:01,CO2,365,64,2,1,0.4,3,120,0.1095,PHB-,fructose,0.5,1
181,179,2,2019-08-08,2019-08-08 10:57:01,CO2,179,64,2,1,0.4,2,120,0.0537,PHB+,fructose,0.5,1
223,215,4,2019-08-08,2019-08-08 10:57:01,CO2,215,64,2,1,0.4,4,120,0.0645,PHB-,fructose,0.5,1
189,195,1,2019-08-08,2019-08-08 10:58:01,CO2,195,64,2,1,0.4,1,120,0.0585,PHB+,fructose,0.5,1
370,383,3,2019-08-08,2019-08-08 10:58:01,CO2,383,64,2,1,0.4,3,120,0.1149,PHB-,fructose,0.5,1
178,181,2,2019-08-08,2019-08-08 10:58:01,CO2,181,64,2,1,0.4,2,120,0.0543,PHB+,fructose,0.5,1
222,219,4,2019-08-08,2019-08-08 10:58:01,CO2,219,64,2,1,0.4,4,120,0.0657,PHB-,fructose,0.5,1
191,194,1,2019-08-08,2019-08-08 10:59:01,CO2,194,64,2,1,0.4,1,120,0.0582,PHB+,fructose,0.5,1
370,366,3,2019-08-08,2019-08-08 10:59:01,CO2,366,64,2,1,0.4,3,120,0.1098,PHB-,fructose,0.5,1
181,183,2,2019-08-08,2019-08-08 10:59:02,CO2,183,64,2,1,0.4,2,120,0.0549,PHB+,fructose,0.5,1
225,225,4,2019-08-08,2019-08-08 10:59:02,CO2,225,64,2,1,0.4,4,120,0.0675,PHB-,fructose,0.5,1
190,191,1,2019-08-08,2019-08-08 11:00:01,CO2,191,64,2,1,0.4,1,120,0.0573,PHB+,fructose,0.5,1
374,377,3,2019-08-08,2019-08-08 11:00:01,CO2,377,64,2,1,0.4,3,120,0.1131,PHB-,fructose,0.5,1
181,181,2,2019-08-08,2019-08-08 11:00:01,CO2,181,64,2,1,0.4,2,120,0.0543,PHB+,fructose,0.5,1
224,234,4,2019-08-08,2019-08-08 11:00:01,CO2,234,64,2,1,0.4,4,120,0.0702,PHB-,fructose,0.5,1
20820,19500,1,2019-08-08,2019-08-08 11:00:01,O2,-193.5,65,2,1,0.4,2,120,-0.05805,PHB+,fructose,0.5,1
187,186,1,2019-08-08,2019-08-08 11:01:01,CO2,186,64,2,1,0.4,1,120,0.0558,PHB+,fructose,0.5,1
371,369,3,2019-08-08,2019-08-08 11:01:01,CO2,369,64,2,1,0.4,3,120,0.1107,PHB-,fructose,0.5,1
181,171,2,2019-08-08,2019-08-08 11:01:01,CO2,171,64,2,1,0.4,2,120,0.0513,PHB+,fructose,0.5,1
219,211,4,2019-08-08,2019-08-08 11:01:01,CO2,211,64,2,1,0.4,4,120,0.0633,PHB-,fructose,0.5,1
20840,19520,1,2019-08-08,2019-08-08 11:01:02,O2,-173.5,65,2,1,0.4,2,120,-0.05205,PHB+,fructose,0.5,1
185,178,1,2019-08-08,2019-08-08 11:02:01,CO2,178,64,2,1,0.4,1,120,0.0534,PHB+,fructose,0.5,1
369,356,3,2019-08-08,2019-08-08 11:02:01,CO2,356,64,2,1,0.4,3,120,0.1068,PHB-,fructose,0.5,1
185,178,2,2019-08-08,2019-08-08 11:02:01,CO2,178,64,2,1,0.4,2,120,0.0534,PHB+,fructose,0.5,1
230,223,4,2019-08-08,2019-08-08 11:02:02,CO2,223,64,2,1,0.4,4,120,0.0669,PHB-,fructose,0.5,1
20840,19520,1,2019-08-08,2019-08-08 11:02:02,O2,-173.5,65,2,1,0.4,2,120,-0.05205,PHB+,fructose,0.5,1
188,185,1,2019-08-08,2019-08-08 11:03:01,CO2,185,64,2,1,0.4,1,120,0.0555,PHB+,fructose,0.5,1
374,364,3,2019-08-08,2019-08-08 11:03:01,CO2,364,64,2,1,0.4,3,120,0.1092,PHB-,fructose,0.5,1
181,181,2,2019-08-08,2019-08-08 11:03:01,CO2,181,64,2,1,0.4,2,120,0.0543,PHB+,fructose,0.5,1
225,228,4,2019-08-08,2019-08-08 11:03:01,CO2,228,64,2,1,0.4,4,120,0.0684,PHB-,fructose,0.5,1
20860,19540,1,2019-08-08,2019-08-08 11:03:01,O2,-153.5,65,2,1,0.4,2,120,-0.04605,PHB+,fructose,0.5,1
190,179,1,2019-08-08,2019-08-08 11:04:01,CO2,179,64,2,1,0.4,1,120,0.0537,PHB+,fructose,0.5,1
372,369,3,2019-08-08,2019-08-08 11:04:01,CO2,369,64,2,1,0.4,3,120,0.1107,PHB-,fructose,0.5,1
178,174,2,2019-08-08,2019-08-08 11:04:01,CO2,174,64,2,1,0.4,2,120,0.0522,PHB+,fructose,0.5,1
223,218,4,2019-08-08,2019-08-08 11:04:01,CO2,218,64,2,1,0.4,4,120,0.0654,PHB-,fructose,0.5,1
20860,19540,1,2019-08-08,2019-08-08 11:04:01,O2,-153.5,65,2,1,0.4,2,120,-0.04605,PHB+,fructose,0.5,1
192,181,1,2019-08-08,2019-08-08 11:05:01,CO2,181,64,2,1,0.4,1,120,0.0543,PHB+,fructose,0.5,1
372,372,3,2019-08-08,2019-08-08 11:05:01,CO2,372,64,2,1,0.4,3,120,0.1116,PHB-,fructose,0.5,1
180,178,2,2019-08-08,2019-08-08 11:05:02,CO2,178,64,2,1,0.4,2,120,0.0534,PHB+,fructose,0.5,1
222,225,4,2019-08-08,2019-08-08 11:05:02,CO2,225,64,2,1,0.4,4,120,0.0675,PHB-,fructose,0.5,1
20870,19550,1,2019-08-08,2019-08-08 11:05:02,O2,-143.5,65,2,1,0.4,2,120,-0.04305,PHB+,fructose,0.5,1
186,191,1,2019-08-08,2019-08-08 11:06:01,CO2,191,64,2,1,0.4,1,120,0.0573,PHB+,fructose,0.5,1
372,385,3,2019-08-08,2019-08-08 11:06:01,CO2,385,64,2,1,0.4,3,120,0.1155,PHB-,fructose,0.5,1
180,174,2,2019-08-08,2019-08-08 11:06:01,CO2,174,64,2,1,0.4,2,120,0.0522,PHB+,fructose,0.5,1
224,217,4,2019-08-08,2019-08-08 11:06:01,CO2,217,64,2,1,0.4,4,120,0.0651,PHB-,fructose,0.5,1
20860,19540,1,2019-08-08,2019-08-08 11:06:01,O2,-153.5,65,2,1,0.4,2,120,-0.04605,PHB+,fructose,0.5,1
192,197,1,2019-08-08,2019-08-08 11:07:01,CO2,197,64,2,1,0.4,1,120,0.0591,PHB+,fructose,0.5,1
373,366,3,2019-08-08,2019-08-08 11:07:01,CO2,366,64,2,1,0.4,3,120,0.1098,PHB-,fructose,0.5,1
182,182,2,2019-08-08,2019-08-08 11:07:01,CO2,182,64,2,1,0.4,2,120,0.0546,PHB+,fructose,0.5,1
223,225,4,2019-08-08,2019-08-08 11:07:01,CO2,225,64,2,1,0.4,4,120,0.0675,PHB-,fructose,0.5,1
20860,19540,1,2019-08-08,2019-08-08 11:07:01,O2,-153.5,65,2,1,0.4,2,120,-0.04605,PHB+,fructose,0.5,1
190,184,1,2019-08-08,2019-08-08 11:08:02,CO2,184,64,2,1,0.4,1,120,0.0552,PHB+,fructose,0.5,1
373,368,3,2019-08-08,2019-08-08 11:08:02,CO2,368,64,2,1,0.4,3,120,0.1104,PHB-,fructose,0.5,1
180,181,2,2019-08-08,2019-08-08 11:08:02,CO2,181,64,2,1,0.4,2,120,0.0543,PHB+,fructose,0.5,1
219,227,4,2019-08-08,2019-08-08 11:08:02,CO2,227,64,2,1,0.4,4,120,0.0681,PHB-,fructose,0.5,1
20860,19540,1,2019-08-08,2019-08-08 11:08:02,O2,-153.5,65,2,1,0.4,2,120,-0.04605,PHB+,fructose,0.5,1
190,186,1,2019-08-08,2019-08-08 11:09:01,CO2,186,64,2,1,0.4,1,120,0.0558,PHB+,fructose,0.5,1
372,365,3,2019-08-08,2019-08-08 11:09:01,CO2,365,64,2,1,0.4,3,120,0.1095,PHB-,fructose,0.5,1
181,183,2,2019-08-08,2019-08-08 11:09:01,CO2,183,64,2,1,0.4,2,120,0.0549,PHB+,fructose,0.5,1
222,215,4,2019-08-08,2019-08-08 11:09:01,CO2,215,64,2,1,0.4,4,120,0.0645,PHB-,fructose,0.5,1
20850,19530,1,2019-08-08,2019-08-08 11:09:01,O2,-163.5,65,2,1,0.4,2,120,-0.04905,PHB+,fructose,0.5,1
187,182,1,2019-08-08,2019-08-08 11:10:01,CO2,182,64,2,1,0.4,1,120,0.0546,PHB+,fructose,0.5,1
375,368,3,2019-08-08,2019-08-08 11:10:01,CO2,368,64,2,1,0.4,3,120,0.1104,PHB-,fructose,0.5,1
178,181,2,2019-08-08,2019-08-08 11:10:01,CO2,181,64,2,1,0.4,2,120,0.0543,PHB+,fructose,0.5,1
225,225,4,2019-08-08,2019-08-08 11:10:01,CO2,225,64,2,1,0.4,4,120,0.0675,PHB-,fructose,0.5,1
20840,19520,1,2019-08-08,2019-08-08 11:10:02,O2,-173.5,65,2,1,0.4,2,120,-0.05205,PHB+,fructose,0.5,1
186,182,1,2019-08-08,2019-08-08 11:11:01,CO2,182,64,2,1,0.4,1,120,0.0546,PHB+,fructose,0.5,1
372,361,3,2019-08-08,2019-08-08 11:11:01,CO2,361,64,2,1,0.4,3,120,0.1083,PHB-,fructose,0.5,1
179,181,2,2019-08-08,2019-08-08 11:11:01,CO2,181,64,2,1,0.4,2,120,0.0543,PHB+,fructose,0.5,1
225,228,4,2019-08-08,2019-08-08 11:11:01,CO2,228,64,2,1,0.4,4,120,0.0684,PHB-,fructose,0.5,1
20830,19510,1,2019-08-08,2019-08-08 11:11:01,O2,-183.5,65,2,1,0.4,2,120,-0.05505,PHB+,fructose,0.5,1
185,196,1,2019-08-08,2019-08-08 11:12:01,CO2,196,64,2,1,0.4,1,120,0.0588,PHB+,fructose,0.5,1
374,364,3,2019-08-08,2019-08-08 11:12:01,CO2,364,64,2,1,0.4,3,120,0.1092,PHB-,fructose,0.5,1
182,189,2,2019-08-08,2019-08-08 11:12:01,CO2,189,64,2,1,0.4,2,120,0.0567,PHB+,fructose,0.5,1
221,219,4,2019-08-08,2019-08-08 11:12:01,CO2,219,64,2,1,0.4,4,120,0.0657,PHB-,fructose,0.5,1
20820,19500,1,2019-08-08,2019-08-08 11:12:01,O2,-193.5,65,2,1,0.4,2,120,-0.05805,PHB+,fructose,0.5,1
184,185,1,2019-08-08,2019-08-08 11:13:01,CO2,185,64,2,1,0.4,1,120,0.0555,PHB+,fructose,0.5,1
375,366,3,2019-08-08,2019-08-08 11:13:01,CO2,366,64,2,1,0.4,3,120,0.1098,PHB-,fructose,0.5,1
181,176,2,2019-08-08,2019-08-08 11:13:02,CO2,176,64,2,1,0.4,2,120,0.0528,PHB+,fructose,0.5,1
223,225,4,2019-08-08,2019-08-08 11:13:02,CO2,225,64,2,1,0.4,4,120,0.0675,PHB-,fructose,0.5,1
20820,19500,1,2019-08-08,2019-08-08 11:13:02,O2,-193.5,65,2,1,0.4,2,120,-0.05805,PHB+,fructose,0.5,1
186,187,1,2019-08-08,2019-08-08 11:14:01,CO2,187,64,2,1,0.4,1,120,0.0561,PHB+,fructose,0.5,1
374,366,3,2019-08-08,2019-08-08 11:14:01,CO2,366,64,2,1,0.4,3,120,0.1098,PHB-,fructose,0.5,1
182,187,2,2019-08-08,2019-08-08 11:14:01,CO2,187,64,2,1,0.4,2,120,0.0561,PHB+,fructose,0.5,1
224,225,4,2019-08-08,2019-08-08 11:14:01,CO2,225,64,2,1,0.4,4,120,0.0675,PHB-,fructose,0.5,1
20820,19500,1,2019-08-08,2019-08-08 11:14:01,O2,-193.5,65,2,1,0.4,2,120,-0.05805,PHB+,fructose,0.5,1
189,193,1,2019-08-08,2019-08-08 11:15:01,CO2,193,64,2,1,0.4,1,120,0.0579,PHB+,fructose,0.5,1
373,366,3,2019-08-08,2019-08-08 11:15:01,CO2,366,64,2,1,0.4,3,120,0.1098,PHB-,fructose,0.5,1
182,186,2,2019-08-08,2019-08-08 11:15:01,CO2,186,64,2,1,0.4,2,120,0.0558,PHB+,fructose,0.5,1
225,226,4,2019-08-08,2019-08-08 11:15:01,CO2,226,64,2,1,0.4,4,120,0.0678,PHB-,fructose,0.5,1
186,180,1,2019-08-08,2019-08-08 11:16:01,CO2,180,64,2,1,0.4,1,120,0.054,PHB+,fructose,0.5,1
371,375,3,2019-08-08,2019-08-08 11:16:01,CO2,375,64,2,1,0.4,3,120,0.1125,PHB-,fructose,0.5,1
182,183,2,2019-08-08,2019-08-08 11:16:01,CO2,183,64,2,1,0.4,2,120,0.0549,PHB+,fructose,0.5,1
223,227,4,2019-08-08,2019-08-08 11:16:01,CO2,227,64,2,1,0.4,4,120,0.0681,PHB-,fructose,0.5,1
185,182,1,2019-08-08,2019-08-08 11:17:01,CO2,182,64,2,1,0.4,1,120,0.0546,PHB+,fructose,0.5,1
372,366,3,2019-08-08,2019-08-08 11:17:01,CO2,366,64,2,1,0.4,3,120,0.1098,PHB-,fructose,0.5,1
185,181,2,2019-08-08,2019-08-08 11:17:01,CO2,181,64,2,1,0.4,2,120,0.0543,PHB+,fructose,0.5,1
229,235,4,2019-08-08,2019-08-08 11:17:01,CO2,235,64,2,1,0.4,4,120,0.0705,PHB-,fructose,0.5,1
182,191,1,2019-08-08,2019-08-08 11:18:01,CO2,191,64,2,1,0.4,1,120,0.0573,PHB+,fructose,0.5,1
374,369,3,2019-08-08,2019-08-08 11:18:01,CO2,369,64,2,1,0.4,3,120,0.1107,PHB-,fructose,0.5,1
181,180,2,2019-08-08,2019-08-08 11:18:02,CO2,180,64,2,1,0.4,2,120,0.054,PHB+,fructose,0.5,1
227,227,4,2019-08-08,2019-08-08 11:18:02,CO2,227,64,2,1,0.4,4,120,0.0681,PHB-,fructose,0.5,1
187,197,1,2019-08-08,2019-08-08 11:19:01,CO2,197,64,2,1,0.4,1,120,0.0591,PHB+,fructose,0.5,1
373,359,3,2019-08-08,2019-08-08 11:19:01,CO2,359,64,2,1,0.4,3,120,0.1077,PHB-,fructose,0.5,1
181,181,2,2019-08-08,2019-08-08 11:19:01,CO2,181,64,2,1,0.4,2,120,0.0543,PHB+,fructose,0.5,1
225,224,4,2019-08-08,2019-08-08 11:19:01,CO2,224,64,2,1,0.4,4,120,0.0672,PHB-,fructose,0.5,1
186,198,1,2019-08-08,2019-08-08 11:20:01,CO2,198,64,2,1,0.4,1,120,0.0594,PHB+,fructose,0.5,1
374,379,3,2019-08-08,2019-08-08 11:20:01,CO2,379,64,2,1,0.4,3,120,0.1137,PHB-,fructose,0.5,1
182,186,2,2019-08-08,2019-08-08 11:20:01,CO2,186,64,2,1,0.4,2,120,0.0558,PHB+,fructose,0.5,1
225,225,4,2019-08-08,2019-08-08 11:20:01,CO2,225,64,2,1,0.4,4,120,0.0675,PHB-,fructose,0.5,1
20750,19430,1,2019-08-08,2019-08-08 11:20:01,O2,-263.5,66,2,1,0.4,3,120,-0.07905,PHB-,fructose,0.5,1
189,191,1,2019-08-08,2019-08-08 11:21:01,CO2,191,64,2,1,0.4,1,120,0.0573,PHB+,fructose,0.5,1
373,371,3,2019-08-08,2019-08-08 11:21:02,CO2,371,64,2,1,0.4,3,120,0.1113,PHB-,fructose,0.5,1
179,181,2,2019-08-08,2019-08-08 11:21:02,CO2,181,64,2,1,0.4,2,120,0.0543,PHB+,fructose,0.5,1
221,225,4,2019-08-08,2019-08-08 11:21:02,CO2,225,64,2,1,0.4,4,120,0.0675,PHB-,fructose,0.5,1
20740,19420,1,2019-08-08,2019-08-08 11:21:02,O2,-273.5,66,2,1,0.4,3,120,-0.08205,PHB-,fructose,0.5,1
186,187,1,2019-08-08,2019-08-08 11:22:01,CO2,187,64,2,1,0.4,1,120,0.0561,PHB+,fructose,0.5,1
368,363,3,2019-08-08,2019-08-08 11:22:01,CO2,363,64,2,1,0.4,3,120,0.1089,PHB-,fructose,0.5,1
181,186,2,2019-08-08,2019-08-08 11:22:01,CO2,186,64,2,1,0.4,2,120,0.0558,PHB+,fructose,0.5,1
220,223,4,2019-08-08,2019-08-08 11:22:01,CO2,223,64,2,1,0.4,4,120,0.0669,PHB-,fructose,0.5,1
20740,19420,1,2019-08-08,2019-08-08 11:22:01,O2,-273.5,66,2,1,0.4,3,120,-0.08205,PHB-,fructose,0.5,1
185,207,1,2019-08-08,2019-08-08 11:23:01,CO2,207,64,2,1,0.4,1,120,0.0621,PHB+,fructose,0.5,1
372,366,3,2019-08-08,2019-08-08 11:23:01,CO2,366,64,2,1,0.4,3,120,0.1098,PHB-,fructose,0.5,1
179,172,2,2019-08-08,2019-08-08 11:23:01,CO2,172,64,2,1,0.4,2,120,0.0516,PHB+,fructose,0.5,1
223,232,4,2019-08-08,2019-08-08 11:23:01,CO2,232,64,2,1,0.4,4,120,0.0696,PHB-,fructose,0.5,1
